"Core" "Lat" "Lon" "Ocean_depth" "d13C" "age" "age_weights" "run.no"
"SU90-03" 40.05 -32 2475 1.05014290606888 115.473742067308 1.00370192307695 "15"
"U1308" 49.87776 -24.23811 3871 0.522330623306233 115.401428571429 3.68999999999997 "15"
"V22-174" -10.07 -12.82 2630 0.53 115.249224193548 0.849224193548395 "15"
"V22-38" -9.55 -34.25 3797 0.583157893781164 115.6304348 0.826087000000001 "15"
"V28-127" 11.65 -80.13 3237 0.643 116.074856549521 0.325143450479231 "15"
"V29-135" -19.7 8.88 2675 0.59 115.688732327586 0.711267672413811 "15"
"CH73-139" 54.63 -16.35 2209 0.73 114.72469245283 0.224692452830183 "16"
"GIK17051" 56.16 -31.99 2295 0.96 115.473237837838 0.973237837837857 "16"
"GIK23414-9" 53.54 -20.29 2196 1.09 115.569111267606 0.930888732394379 "16"
"GIK23415-9" 53.18 -19.15 2472 0.8 115.831760647259 0.707485531420289 "16"
"GIK23418-8" 52.55 -20.33 2841 0.56 115.384419312602 0.88441931260229 "16"
"ODP983" 60.4 -23.64 1984 0.99526878268341 115.86182193126 2.67131522094928 "16"
"V28-56" 68.033 -6.117 2941 1.0499999985 115.66666665 0.666666699999993 "16"
"V29-202" 61 -21 2658 0.923240184767092 115.494294536561 1.23499270059081 "16"
"ODP1089" -40.94 9.89 4621 -0.406025926764716 115.51128075188 2.49593729323308 "16"
"PS2498" -44.15 -14.23 3783 -0.05 114.576933462532 0.0769334625322955 "16"
"CH69_K09" 41.75 -47.35 4100 0.897100591715976 115.53 1.69 "16"
"EW9209-1JPC" 5.91 -44.2 4056 0.536444510007145 115.304899116492 2.22710667539268 "16"
"GEOB1028-5" -20.1 9.19 2209 0.63 114.8235294 0.323529399999998 "16"
"GEOB3801-6" -29.51 -8.31 4546 0.53 116.29 0.209999999999994 "16"
"GIK12392-1" 25.17 -16.85 2573 0.758161494309709 115.113446097815 2.45378439125913 "16"
"GIK15669" 34.89 -7.82 2022 0.92 115.60115 0.898849999999996 "16"
"GIK16004" 29.98 -10.65 1512 0.97 115.357249829352 0.857249829351531 "16"
"GIK16030" 21.24 -18.06 1516 0.63 114.924408376136 0.424408376135915 "16"
"GeoB1041" -3.48 -7.6 4033 0.36 115.113753758542 0.613753758542146 "16"
"GeoB1105" -1.67 -12.43 3225 0.572850171320399 115.538304717854 0.977335800185017 "16"
"GeoB1112" -5.78 -10.75 3125 0.63 115.617196747967 0.882803252032531 "16"
"GeoB1115" -3.56 -12.56 2945 0.85 115.169325752508 0.669325752508371 "16"
"GeoB1117" -3.82 -14.9 3984 -0.08 114.874892356688 0.374892356687909 "16"
"GeoB1710" -23.43 11.7 2987 0.42 115.806861752434 0.69313824756604 "16"
"GeoB4216" 30.63 -12.4 2324 0.94 116.087072333849 0.412927666151461 "16"
"GeoB7920-2" 20.75 -18.58 2278 0.171027719700256 115.551037438119 1.15635581683166 "16"
"IODP-U1308" 49.88 -24.24 3883 0.633632753682067 115.49461815636 4.74391386787229 "16"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.6809090929719 115.26041665 1.14583330000001 "16"
"MD95_2042" 37.799833 -10.1665 3146 0.514718309859155 115.403333333333 2.84 "16"
"MD96-2080" -36.2667 19.475 2488 0.85 116.1727273 0.327272699999995 "16"
"ODP1063" 33.683333 -57.616667 4584 0.838591549295773 115.735 0.710000000000008 "16"
"ODP1087" -31.46 15.31 1372 -0.07 115.856450281849 0.643549718151064 "16"
"ODP928" 5.46 -43.75 4012 0.97 115.782204285714 0.717795714285714 "16"
"RC13-228" -22.33 11.2 3204 0.58 116.3892 0.110799999999998 "16"
"SU90-03" 40.05 -32 2475 1.04316872395459 115.473742067308 1.00370192307695 "16"
"U1308" 49.87776 -24.23811 3871 0.527130919220056 115.401428571429 3.58999999999997 "16"
"V22-174" -10.07 -12.82 2630 0.53 115.249224193548 0.7492241935484 "16"
"V22-38" -9.55 -34.25 3797 0.601315787562326 115.6304348 0.826087000000001 "16"
"V28-127" 11.65 -80.13 3237 0.643 116.074856549521 0.425143450479226 "16"
"V29-135" -19.7 8.88 2675 0.59 115.688732327586 0.811267672413805 "16"
"CH73-139" 54.63 -16.35 2209 0.73 114.72469245283 0.124692452830189 "17"
"GIK17051" 56.16 -31.99 2295 0.96 115.473237837838 0.873237837837863 "17"
"GIK23414-9" 53.54 -20.29 2196 1.09 115.569111267606 0.969111267605626 "17"
"GIK23415-9" 53.18 -19.15 2472 0.8 115.831760647259 0.707485531420289 "17"
"GIK23418-8" 52.55 -20.33 2841 0.56 115.384419312602 0.784419312602296 "17"
"ODP983" 60.4 -23.64 1984 0.986543249396821 115.86182193126 2.87131522094927 "17"
"V28-56" 68.033 -6.117 2941 1.0439999988 115.66666665 0.666666699999993 "17"
"V29-202" 61 -21 2658 0.938727896058802 115.494294536561 1.3349927005908 "17"
"ODP1089" -40.94 9.89 4621 -0.40129744748762 115.51128075188 2.41849879699248 "17"
"CH69_K09" 41.75 -47.35 4100 0.887333333333334 115.53 1.65000000000001 "17"
"EW9209-1JPC" 5.91 -44.2 4056 0.537984266409161 115.304899116492 2.05231688481673 "17"
"GEOB1028-5" -20.1 9.19 2209 0.615600004896003 115.6764706 0.294117599999993 "17"
"GEOB3801-6" -29.51 -8.31 4546 0.53 116.29 0.309999999999988 "17"
"GIK12392-1" 25.17 -16.85 2573 0.756666666666667 115.303256191467 2.1097685744017 "17"
"GIK15669" 34.89 -7.82 2022 0.92 115.60115 0.99884999999999 "17"
"GIK16004" 29.98 -10.65 1512 0.97 115.357249829352 0.757249829351537 "17"
"GIK16030" 21.24 -18.06 1516 0.63 114.924408376136 0.324408376135921 "17"
"GeoB1041" -3.48 -7.6 4033 0.36 115.113753758542 0.513753758542151 "17"
"GeoB1105" -1.67 -12.43 3225 0.604569054424988 115.538304717854 0.977335800185017 "17"
"GeoB1112" -5.78 -10.75 3125 0.63 115.617196747967 0.982803252032525 "17"
"GeoB1115" -3.56 -12.56 2945 0.85 115.169325752508 0.569325752508377 "17"
"GeoB1117" -3.82 -14.9 3984 -0.08 114.874892356688 0.274892356687914 "17"
"GeoB1710" -23.43 11.7 2987 0.42 115.806861752434 0.793138247566034 "17"
"GeoB4216" 30.63 -12.4 2324 0.94 116.087072333849 0.512927666151455 "17"
"GeoB7920-2" 20.75 -18.58 2278 0.178810791198663 115.551037438119 1.15635581683166 "17"
"IODP-U1308" 49.88 -24.24 3883 0.623094843907445 115.599758131996 4.79504700047607 "17"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.694013840775852 115.6875 1.20416660000001 "17"
"MD95_2042" 37.799833 -10.1665 3146 0.525870307167235 115.582 2.92999999999999 "17"
"MD96-2080" -36.2667 19.475 2488 0.85 116.1727273 0.427272699999989 "17"
"ODP1063" 33.683333 -57.616667 4584 0.784084507042256 115.735 0.710000000000008 "17"
"ODP1087" -31.46 15.31 1372 -0.07 115.856450281849 0.743549718151058 "17"
"ODP659" 18.08 -21.03 3082 0.94 116.585658682635 0.0143413173652363 "17"
"ODP928" 5.46 -43.75 4012 0.97 115.782204285714 0.817795714285708 "17"
"RC13-228" -22.33 11.2 3204 0.58 116.3892 0.210799999999992 "17"
"SU90-03" 40.05 -32 2475 1.0361945418403 115.473742067308 1.00370192307695 "17"
"U1308" 49.87776 -24.23811 3871 0.52972299168975 115.678571428571 3.60999999999997 "17"
"V22-174" -10.07 -12.82 2630 0.53 115.249224193548 0.649224193548406 "17"
"V22-38" -9.55 -34.25 3797 0.619473681343489 115.6304348 0.826087000000001 "17"
"V28-127" 11.65 -80.13 3237 0.643 116.074856549521 0.52514345047922 "17"
"V29-135" -19.7 8.88 2675 0.59 115.688732327586 0.9112676724138 "17"
"CH73-139" 54.63 -16.35 2209 0.73 114.72469245283 0.0246924528301804 "18"
"GIK17051" 56.16 -31.99 2295 0.96 115.473237837838 0.773237837837854 "18"
"GIK23414-9" 53.54 -20.29 2196 1.09 115.569111267606 0.869111267605618 "18"
"GIK23415-9" 53.18 -19.15 2472 0.8 115.831760647259 0.707485531420289 "18"
"GIK23418-8" 52.55 -20.33 2841 0.56 115.384419312602 0.684419312602287 "18"
"ODP983" 60.4 -23.64 1984 0.978954106569547 115.86182193126 3.07131522094929 "18"
"V28-56" 68.033 -6.117 2941 1.03476190714286 116 0.700000000000003 "18"
"V29-202" 61 -21 2658 0.94 115.936972727273 1.52605454545454 "18"
"ODP1089" -40.94 9.89 4621 -0.397141610213094 115.719012581454 2.33814536340851 "18"
"PS2498" -44.15 -14.23 3783 0.28 116.665709302326 0.0342906976743933 "18"
"CH69_K09" 41.75 -47.35 4100 0.874258064516129 115.53 1.55 "18"
"EW9209-1JPC" 5.91 -44.2 4056 0.558528425249297 115.798901243455 1.98690968586388 "18"
"GEOB1028-5" -20.1 9.19 2209 0.595200001632 115.6764706 0.294117599999993 "18"
"GEOB3801-6" -29.51 -8.31 4546 0.53 116.29 0.409999999999997 "18"
"GIK12392-1" 25.17 -16.85 2573 0.756666666666667 115.303256191467 1.80976857440167 "18"
"GIK15669" 34.89 -7.82 2022 0.92 115.60115 0.901150000000001 "18"
"GIK16004" 29.98 -10.65 1512 0.97 115.357249829352 0.657249829351528 "18"
"GIK16030" 21.24 -18.06 1516 0.63 114.924408376136 0.224408376135912 "18"
"GeoB1041" -3.48 -7.6 4033 0.36 115.113753758542 0.413753758542143 "18"
"GeoB1105" -1.67 -12.43 3225 0.636287937529581 115.538304717854 0.977335800185017 "18"
"GeoB1112" -5.78 -10.75 3125 0.63 115.617196747967 0.917196747967466 "18"
"GeoB1115" -3.56 -12.56 2945 0.85 115.169325752508 0.469325752508368 "18"
"GeoB1117" -3.82 -14.9 3984 -0.08 114.874892356688 0.174892356687906 "18"
"GeoB1211" -24.48 7.53 4084 0.03 116.646933668342 0.053066331658286 "18"
"GeoB1710" -23.43 11.7 2987 0.42 115.806861752434 0.893138247566043 "18"
"GeoB4216" 30.63 -12.4 2324 0.94 116.087072333849 0.612927666151464 "18"
"GeoB7920-2" 20.75 -18.58 2278 0.186593862697071 115.551037438119 1.15635581683166 "18"
"IODP-U1308" 49.88 -24.24 3883 0.605290916434939 115.704875757883 4.74411260961313 "18"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.708241043035364 115.6875 1.27916660000001 "18"
"MD95_2042" 37.799833 -10.1665 3146 0.538485915492959 115.766666666667 2.83999999999999 "18"
"MD96-2080" -36.2667 19.475 2488 0.85 116.1727273 0.527272699999997 "18"
"ODP1063" 33.683333 -57.616667 4584 0.72957746478873 115.735 0.710000000000008 "18"
"ODP1087" -31.46 15.31 1372 -0.07 115.856450281849 0.843549718151067 "18"
"ODP659" 18.08 -21.03 3082 0.94 116.585658682635 0.114341317365245 "18"
"ODP928" 5.46 -43.75 4012 0.97 115.782204285714 0.917795714285717 "18"
"RC13-228" -22.33 11.2 3204 0.58 116.3892 0.3108 "18"
"SU90-03" 40.05 -32 2475 1.02922035972601 115.473742067308 1.00370192307695 "18"
"U1308" 49.87776 -24.23811 3871 0.527602179836512 115.678571428571 3.66999999999999 "18"
"V22-174" -10.07 -12.82 2630 0.53 115.249224193548 0.549224193548397 "18"
"V22-38" -9.55 -34.25 3797 0.637631575124654 115.6304348 0.826087000000001 "18"
"V28-127" 11.65 -80.13 3237 0.643 116.074856549521 0.625143450479229 "18"
"V29-135" -19.7 8.88 2675 0.59 115.688732327586 0.988732327586192 "18"
"GIK17051" 56.16 -31.99 2295 0.96 115.473237837838 0.67323783783786 "19"
"GIK23414-9" 53.54 -20.29 2196 1.09 116.177133645851 0.78395524350924 "19"
"GIK23415-9" 53.18 -19.15 2472 0.8 115.831760647259 0.707485531420289 "19"
"GIK23418-8" 52.55 -20.33 2841 0.56 115.384419312602 0.584419312602293 "19"
"ODP983" 60.4 -23.64 1984 0.972292926022237 115.86182193126 3.27131522094928 "19"
"V28-56" 68.033 -6.117 2941 1.02166666875 116 0.799999999999997 "19"
"V29-202" 61 -21 2658 0.94 115.936972727273 1.72605454545453 "19"
"ODP1089" -40.94 9.89 4621 -0.395003163186554 115.719012581454 2.33814536340851 "19"
"PS2498" -44.15 -14.23 3783 0.28 116.665709302326 0.134290697674388 "19"
"CH69_K09" 41.75 -47.35 4100 0.859379310344828 115.53 1.45 "19"
"EW9209-1JPC" 5.91 -44.2 4056 0.587719485322458 115.798901243455 1.98690968586388 "19"
"GEOB1028-5" -20.1 9.19 2209 0.574799998368 115.6764706 0.294117599999993 "19"
"GEOB3801-6" -29.51 -8.31 4546 0.53 116.29 0.509999999999991 "19"
"GEOB4403-2" 6.13 -43.44 4503 0.22 116.7 0.0999999999999943 "19"
"GIK12392-1" 25.17 -16.85 2573 0.756666666666667 115.303256191467 1.50976857440169 "19"
"GIK15669" 34.89 -7.82 2022 0.92 115.60115 0.801150000000007 "19"
"GIK16004" 29.98 -10.65 1512 0.97 115.357249829352 0.557249829351534 "19"
"GIK16030" 21.24 -18.06 1516 0.63 114.924408376136 0.124408376135918 "19"
"GIK16867" -2.2 5.1 3891 0.66 116.713407194245 0.0865928057554015 "19"
"GeoB1035" -21.59 5.03 4453 0.17 116.788896923077 0.0111030769230638 "19"
"GeoB1041" -3.48 -7.6 4033 0.36 115.113753758542 0.313753758542148 "19"
"GeoB1105" -1.67 -12.43 3225 0.66800682063417 115.538304717854 0.977335800185017 "19"
"GeoB1112" -5.78 -10.75 3125 0.63 115.617196747967 0.817196747967472 "19"
"GeoB1115" -3.56 -12.56 2945 0.85 115.169325752508 0.369325752508374 "19"
"GeoB1117" -3.82 -14.9 3984 -0.08 114.874892356688 0.0748923566879114 "19"
"GeoB1211" -24.48 7.53 4084 0.03 116.646933668342 0.15306633165828 "19"
"GeoB1710" -23.43 11.7 2987 0.42 115.806861752434 0.993138247566037 "19"
"GeoB4216" 30.63 -12.4 2324 0.94 116.087072333849 0.712927666151458 "19"
"GeoB7920-2" 20.75 -18.58 2278 0.194376934195478 115.551037438119 1.15635581683166 "19"
"IODP-U1308" 49.88 -24.24 3883 0.59014991279924 115.809991987044 4.78528291418165 "19"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.722508835477531 115.6875 1.17916660000002 "19"
"MD95_2042" 37.799833 -10.1665 3146 0.555035211267606 115.766666666667 2.83999999999999 "19"
"MD96-2080" -36.2667 19.475 2488 0.85 116.1727273 0.627272699999992 "19"
"ODP1063" 33.683333 -57.616667 4584 0.675070422535213 115.735 0.710000000000008 "19"
"ODP1087" -31.46 15.31 1372 -0.07 115.856450281849 0.943549718151061 "19"
"ODP659" 18.08 -21.03 3082 0.94 116.585658682635 0.214341317365239 "19"
"ODP926" 3.72 -42.91 3598 0.615 116.760231103679 0.0795377926420713 "19"
"ODP928" 5.46 -43.75 4012 0.97 115.782204285714 0.982204285714289 "19"
"RC13-228" -22.33 11.2 3204 0.58 116.3892 0.410799999999995 "19"
"SU90-03" 40.05 -32 2475 1.02224617761173 115.473742067308 1.00370192307695 "19"
"U1308" 49.87776 -24.23811 3871 0.515490196078432 115.678571428571 3.56999999999999 "19"
"V22-174" -10.07 -12.82 2630 0.53 115.249224193548 0.449224193548403 "19"
"V22-38" -9.55 -34.25 3797 0.655789468905816 115.6304348 0.826087000000001 "19"
"V28-127" 11.65 -80.13 3237 0.643 116.074856549521 0.725143450479223 "19"
"V29-135" -19.7 8.88 2675 0.59 115.688732327586 0.888732327586197 "19"
"GIK17051" 56.16 -31.99 2295 0.96 115.473237837838 0.573237837837851 "20"
"GIK23414-9" 53.54 -20.29 2196 1.09 116.177133645851 0.78395524350924 "20"
"GIK23415-9" 53.18 -19.15 2472 0.8 115.831760647259 0.707485531420289 "20"
"GIK23418-8" 52.55 -20.33 2841 0.56 115.384419312602 0.484419312602284 "20"
"ODP983" 60.4 -23.64 1984 0.96639931397543 115.86182193126 3.47131522094929 "20"
"V28-56" 68.033 -6.117 2941 1.01148148333333 116 0.900000000000006 "20"
"V29-202" 61 -21 2658 0.94 115.936972727273 1.92605454545455 "20"
"ODP1089" -40.94 9.89 4621 -0.392864716160014 115.719012581454 2.33814536340851 "20"
"PS2498" -44.15 -14.23 3783 0.28 116.665709302326 0.234290697674396 "20"
"CH69_K09" 41.75 -47.35 4100 0.852413793103448 116.17 1.45 "20"
"EW9209-1JPC" 5.91 -44.2 4056 0.616910545395622 115.798901243455 1.98690968586388 "20"
"GEOB1028-5" -20.1 9.19 2209 0.57 116.5294118 0.3705882 "20"
"GEOB3801-6" -29.51 -8.31 4546 0.53 116.29 0.609999999999999 "20"
"GEOB4403-2" 6.13 -43.44 4503 0.22 116.7 0.200000000000003 "20"
"GIK12392-1" 25.17 -16.85 2573 0.756666666666667 115.303256191467 1.20976857440166 "20"
"GIK15669" 34.89 -7.82 2022 0.92 115.60115 0.701149999999998 "20"
"GIK16004" 29.98 -10.65 1512 0.97 115.357249829352 0.457249829351525 "20"
"GIK16030" 21.24 -18.06 1516 0.63 114.924408376136 0.0244083761359093 "20"
"GIK16867" -2.2 5.1 3891 0.66 116.713407194245 0.18659280575541 "20"
"GeoB1035" -21.59 5.03 4453 0.17 116.788896923077 0.111103076923072 "20"
"GeoB1041" -3.48 -7.6 4033 0.36 115.113753758542 0.21375375854214 "20"
"GeoB1105" -1.67 -12.43 3225 0.699725703738763 115.538304717854 0.977335800185017 "20"
"GeoB1112" -5.78 -10.75 3125 0.63 115.617196747967 0.717196747967463 "20"
"GeoB1115" -3.56 -12.56 2945 0.85 115.169325752508 0.269325752508365 "20"
"GeoB1117" -3.82 -14.9 3984 0.37 116.83188952381 0.0681104761904834 "20"
"GeoB1211" -24.48 7.53 4084 0.03 116.646933668342 0.253066331658289 "20"
"GeoB1710" -23.43 11.7 2987 0.42 115.806861752434 0.906861752433954 "20"
"GeoB4216" 30.63 -12.4 2324 0.94 116.087072333849 0.812927666151467 "20"
"GeoB7920-2" 20.75 -18.58 2278 0.202160005693885 115.551037438119 1.15635581683166 "20"
"IODP-U1308" 49.88 -24.24 3883 0.580129924506171 115.915109070066 4.74409322746776 "20"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.731890907691373 116.11458335 1.14583330000001 "20"
"MD95_2042" 37.799833 -10.1665 3146 0.571433566433568 115.944 2.86 "20"
"MD96-2080" -36.2667 19.475 2488 0.85 116.1727273 0.7272727 "20"
"ODP1063" 33.683333 -57.616667 4584 0.620563380281688 115.735 0.710000000000008 "20"
"ODP1087" -31.46 15.31 1372 -0.07 115.856450281849 0.95645028184893 "20"
"ODP659" 18.08 -21.03 3082 0.94 116.585658682635 0.314341317365248 "20"
"ODP926" 3.72 -42.91 3598 0.615 116.760231103679 0.279537792642088 "20"
"ODP928" 5.46 -43.75 4012 0.97 115.782204285714 0.88220428571428 "20"
"RC13-228" -22.33 11.2 3204 0.58 116.3892 0.510800000000003 "20"
"SU90-03" 40.05 -32 2475 1.01527199549744 115.473742067308 1.00370192307695 "20"
"U1308" 49.87776 -24.23811 3871 0.506880222841226 115.961428571429 3.59 "20"
"V22-174" -10.07 -12.82 2630 0.53 115.249224193548 0.349224193548395 "20"
"V22-38" -9.55 -34.25 3797 0.673947362686981 115.6304348 0.826087000000001 "20"
"V28-127" 11.65 -80.13 3237 0.643 116.074856549521 0.825143450479231 "20"
"V29-135" -19.7 8.88 2675 0.59 115.688732327586 0.788732327586189 "20"
"GIK17051" 56.16 -31.99 2295 0.96 115.473237837838 0.473237837837857 "21"
"GIK23414-9" 53.54 -20.29 2196 1.09 116.177133645851 0.78395524350924 "21"
"GIK23415-9" 53.18 -19.15 2472 0.8 115.831760647259 0.707485531420289 "21"
"GIK23418-8" 52.55 -20.33 2841 0.56 115.384419312602 0.38441931260229 "21"
"ODP983" 60.4 -23.64 1984 0.959943748693244 116.040918494272 3.59143502454991 "21"
"V28-56" 68.033 -6.117 2941 1.003333335 116.5 1 "21"
"V29-202" 61 -21 2658 0.94 115.936972727273 1.87394545454546 "21"
"ODP1089" -40.94 9.89 4621 -0.394117330238829 115.719012581454 2.19163418546366 "21"
"PS2498" -44.15 -14.23 3783 0.28 116.665709302326 0.33429069767439 "21"
"CH69_K09" 41.75 -47.35 4100 0.849032258064516 116.17 1.55 "21"
"EW9209-1JPC" 5.91 -44.2 4056 0.647543267564667 115.798901243455 1.95418926701569 "21"
"GEOB1028-5" -20.1 9.19 2209 0.57 116.5294118 0.470588199999995 "21"
"GEOB3801-6" -29.51 -8.31 4546 0.53 116.29 0.709999999999994 "21"
"GEOB4403-2" 6.13 -43.44 4503 0.22 116.7 0.299999999999997 "21"
"GIK12392-1" 25.17 -16.85 2573 0.756666666666667 115.303256191467 0.909768574401681 "21"
"GIK15669" 34.89 -7.82 2022 0.92 115.60115 0.601150000000004 "21"
"GIK16004" 29.98 -10.65 1512 0.97 115.357249829352 0.357249829351531 "21"
"GIK16867" -2.2 5.1 3891 0.66 116.713407194245 0.286592805755404 "21"
"GeoB1035" -21.59 5.03 4453 0.17 116.788896923077 0.211103076923067 "21"
"GeoB1041" -3.48 -7.6 4033 0.36 115.113753758542 0.113753758542146 "21"
"GeoB1105" -1.67 -12.43 3225 0.731444586843352 115.538304717854 0.977335800185017 "21"
"GeoB1112" -5.78 -10.75 3125 0.63 115.617196747967 0.617196747967469 "21"
"GeoB1115" -3.56 -12.56 2945 0.85 115.169325752508 0.169325752508371 "21"
"GeoB1117" -3.82 -14.9 3984 0.37 116.83188952381 0.168110476190478 "21"
"GeoB1211" -24.48 7.53 4084 0.03 116.646933668342 0.353066331658283 "21"
"GeoB1710" -23.43 11.7 2987 0.42 115.806861752434 0.80686175243396 "21"
"GeoB4216" 30.63 -12.4 2324 0.94 116.087072333849 0.912927666151461 "21"
"GeoB7920-2" 20.75 -18.58 2278 0.212898969667286 116.024049917492 1.13200000000006 "21"
"IODP-U1308" 49.88 -24.24 3883 0.565499553995162 116.020225842092 4.77503510564036 "21"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.737999998778182 116.11458335 1.14583330000001 "21"
"MD95_2042" 37.799833 -10.1665 3146 0.585659722222223 115.944 2.87999999999998 "21"
"MD96-2080" -36.2667 19.475 2488 0.85 116.1727273 0.827272699999995 "21"
"ODP1063" 33.683333 -57.616667 4584 0.56605633802817 115.735 0.710000000000008 "21"
"ODP1087" -31.46 15.31 1372 -0.07 115.856450281849 0.856450281848936 "21"
"ODP659" 18.08 -21.03 3082 0.94 116.585658682635 0.414341317365242 "21"
"ODP926" 3.72 -42.91 3598 0.615 116.760231103679 0.479537792642077 "21"
"ODP928" 5.46 -43.75 4012 0.97 115.782204285714 0.782204285714286 "21"
"RC13-228" -22.33 11.2 3204 0.58 116.3892 0.610799999999998 "21"
"SU90-03" 40.05 -32 2475 1.01 115.971891105769 0.971891105769217 "21"
"U1308" 49.87776 -24.23811 3871 0.508551532033426 115.961428571429 3.59 "21"
"V22-174" -10.07 -12.82 2630 0.53 115.249224193548 0.2492241935484 "21"
"V22-38" -9.55 -34.25 3797 0.692105256468144 115.6304348 0.826087000000001 "21"
"V28-127" 11.65 -80.13 3237 0.643 116.074856549521 0.925143450479226 "21"
"V29-135" -19.7 8.88 2675 0.59 115.688732327586 0.688732327586195 "21"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.953051572327055 "22"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.997019879518078 "22"
"GIK23415-9" 53.18 -19.15 2472 1.02 120.623801138952 0.623801138952146 "22"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.417989655172391 "22"
"ODP983" 60.4 -23.64 1984 0.660560361645318 120.99740640865 2.02256181225576 "22"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "22"
"ODP1089" -40.94 9.89 4621 -0.0422116410650655 121.784951077694 0.430097844611538 "22"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.864457364341064 "22"
"CH69_K09" 41.75 -47.35 4100 0.56724279835391 120.971666666667 2.42999999999999 "22"
"EW9209-1JPC" 5.91 -44.2 4056 0.84 121.017290837696 0.982709162303635 "22"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.352941200000004 "22"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.888888899999998 "22"
"GEOB3801-6" -29.51 -8.31 4546 0.38 120.43 0.430000000000007 "22"
"GIK12392-1" 25.17 -16.85 2573 0.858793166574661 120.367197918835 0.734395837669126 "22"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.830637804878066 "22"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.612721153846138 "22"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.585768564920286 "22"
"GeoB1105" -1.67 -12.43 3225 0.69 120.464783333333 0.46478333333333 "22"
"GeoB1115" -3.56 -12.56 2945 0.9 120.185966333333 0.185966333333354 "22"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.604486228813556 "22"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.79801641168288 "22"
"IODP-U1308" 49.88 -24.24 3883 0.89343492370341 120.920816019282 2.50514659387008 "22"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.519636353734878 121.23958335 1.14583330000001 "22"
"MD95_2042" 37.799833 -10.1665 3146 0.812272727272727 121.12 1.75999999999999 "22"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.818181800000005 "22"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.913350000000023 "22"
"ODP1063" 33.683333 -57.616667 4584 -0.194622222222226 121.23 0.900000000000006 "22"
"ODP1087" -31.46 15.31 1372 0.18 120.784405975197 0.784405975197288 "22"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.849253846153843 "22"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 0.272149428571453 "22"
"RC13-228" -22.33 11.2 3204 0.43 120.81 0.810000000000002 "22"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 1.99806730769234 "22"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.280282352941157 "22"
"U1308" 49.87776 -24.23811 3871 0.894501607717042 121.015714285714 3.11 "22"
"V22-174" -10.07 -12.82 2630 0.69 120.447546774194 0.447546774193569 "22"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.853051572327061 "23"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.897019879518083 "23"
"GIK23415-9" 53.18 -19.15 2472 1.02 120.623801138952 0.523801138952152 "23"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.517989655172386 "23"
"ODP983" 60.4 -23.64 1984 0.669406549645377 120.99740640865 1.97853452712616 "23"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "23"
"ODP1089" -40.94 9.89 4621 -0.0621413581627781 121.784951077694 0.630097844611527 "23"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.964457364341058 "23"
"CH69_K09" 41.75 -47.35 4100 0.58082304526749 120.971666666667 2.42999999999999 "23"
"EW9209-1JPC" 5.91 -44.2 4056 0.84 121.017290837696 0.91729083769637 "23"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.452941199999998 "23"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.788888900000003 "23"
"GEOB3801-6" -29.51 -8.31 4546 0.38 120.43 0.330000000000013 "23"
"GIK12392-1" 25.17 -16.85 2573 0.86 120.712238501561 0.61223850156091 "23"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.730637804878072 "23"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.0357600682593926 "23"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.712721153846132 "23"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.685768564920281 "23"
