"Row.names" "dataset" "equation" "model" "type" "period" "lower" "reps" "run.no" "dep_4" "filename" "success.rate" "sigma" "N_mem" "A_mem" "a.AABW" "b.AABW" "c.AABW" "e.AABW" "a.NADW" "b.NADW" "c.NADW" "e.NADW"
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.7 1 "29" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.332592067154195 0.810188687665193 0.179610044094701 NA NA NA NA -4.80073997859097 5.72316503028192 -0.00125990214501216 -5630.67500131243
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.8 1 "30" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.510730547818976 0.813316858025085 0.174570044121866 NA NA NA NA 14.7195003200457 -34.4148337951269 0.00967457398527506 29472.9674373236
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.9 1 "31" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.269805755484695 0.815767702769357 0.171964585473795 NA NA NA NA -0.0818068972402982 24.743590976174 -0.00272768658985995 -56108.693288144
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122 1 "32" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.498055532297445 0.768625470203273 0.170437046863952 NA NA NA NA 7.00223747566892 -16.2618294227032 0.00456382633065623 13942.2674881037
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.1 1 "33" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.173514136169208 0.775129131541529 0.170650898993619 NA NA NA NA -0.0356361599841085 0.00036055944794193 -1.91663836698908e-08 -1.43119084668345
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.2 1 "34" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.222010385465534 0.781600195669314 -0.128270497753427 NA NA NA NA -30.3062538901526 79.3054534297647 -0.0228892380126357 -66674.7402066517
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.3 1 "35" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.809228287175701 0.788455298348209 -0.122844940308738 NA NA NA NA 0.922609767580833 -2.13553496443549 0.000596309715878952 1836.68955202387
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.4 1 "36" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.834919915997562 0.79708636000719 -0.11472678631998 NA NA NA NA 15.9436656402741 -37.3577856826338 0.0105205229596672 31952.3945840118
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.5 1 "37" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.856422858649107 0.806749132729119 -0.10169802975963 NA NA NA NA -0.843817497825604 -4.59347097315376 0.000845412268406421 6222.15225448446
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.6 1 "38" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.29106350820586 0.89801488181381 -0.0866254211179948 NA NA NA NA -0.474490863000146 3.6145007698394 -0.000748250008050802 -4344.99179556836
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.7 1 "39" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.819608332463457 0.910093347716224 -0.0682054086250078 NA NA NA NA -0.316410124195256 -1.39063783681346 0.000253576097331575 1898.64816751949
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.8 1 "40" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.843096610145322 0.92189261709002 -0.0493460239836288 NA NA NA NA 3.67013657858983 -13.0393679637132 0.0039569557718122 10558.6839588106
"1" "LIG" "tanh" "UVic" "data" "Holocene" 122.9 1 "41" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.154345706397705 0.932897105706806 -0.0326974741165133 NA NA NA NA -0.0174356369627941 -0.000841706061251953 1.46068178336661e-07 0.597897478775685
"1" "LIG" "tanh" "UVic" "data" "Holocene" 123 1 "42" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.229749617126199 0.940863851991795 -0.0157012012598056 NA NA NA NA -0.0159085896617609 0.120901210140454 -1.98510146303994e-05 -184.124225161513
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127 1 "43" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.674905151995815 0.715833333333333 -0.00624899961099772 NA NA NA NA -0.103624004889135 -0.709958618832873 0.000149456435662566 837.237652007888
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.1 1 "44" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.662955961799812 0.719055929838606 0.0898309278197858 NA NA NA NA 4.27989887969939 -13.9818024842651 0.00418962871461786 11432.0993892179
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.2 1 "45" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.300966207000293 0.728628021769033 0.0692708572315943 NA NA NA NA -0.671341904963086 5.980334261082 -0.00125845430489294 -7082.70877313351
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.3 1 "46" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.712123994978018 0.74097592329875 0.0492935482537278 NA NA NA NA 0.167713955279235 -24.4472638707862 0.00387519869740523 38552.657260189
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.4 1 "47" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.269430391127886 0.767170172773156 0.0289964074673099 NA NA NA NA 0.144671689766386 1.56387239703004 -0.000223383168451486 -2714.56585555321
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.5 1 "48" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.239677346644676 0.768 0.00771730342746671 NA NA NA NA -0.0156299299726627 -0.0012291223858463 2.00942659919372e-07 1.14029601635425
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.6 1 "49" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.527727716588619 0.7525 -0.0134510319257199 NA NA NA NA -0.241138604246464 0.150452968133474 -2.847090402975e-05 -159.470887261993
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.7 1 "50" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.268786491981068 0.7525 -0.0317841506095751 NA NA NA NA 0.0131828612190897 2.25900776406975 -0.000355056872583386 -3593.10807291304
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.8 1 "51" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.716283776887958 0.7525 -0.0499157676360334 NA NA NA NA 3.02786447675144 -20.5065993837715 0.0042231015280551 24754.7865552839
"1" "LIG" "tanh" "UVic" "data" "Holocene" 127.9 1 "52" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.348989302708635 0.762 -0.0590811643972249 NA NA NA NA 0.284528298191963 5.91926402325144 -0.000868572779709731 -10050.0773609266
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128 1 "53" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.727742684835355 0.786666666666667 -0.064385284178246 NA NA NA NA -1.06622493979595 -1.08373601515835 0.00031166849690207 865.864544307507
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.1 1 "54" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.250206581369879 0.772857142857143 -0.0605982031710937 NA NA NA NA -0.00689014044436449 -0.00198328935239781 3.55447887410753e-07 2.02951373313367
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.2 1 "55" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.362589272792662 0.755 -0.0561537270309255 NA NA NA NA -1.48528138271416 13.8889919499976 -0.00292209893062493 -16451.9391538755
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.3 1 "56" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.252449134291839 0.788748846141688 -0.052339771275539 NA NA NA NA -0.00783571449690843 -0.00146029171924066 2.8571975072947e-07 1.27392868673644
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.4 1 "57" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.247372685664167 0.787445635435795 -0.0508391692211766 NA NA NA NA -0.00803140625929501 -0.00100185946572037 2.1556651494359e-07 0.588462953876178
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.5 1 "58" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.3698300362943 0.786498143836382 -0.0454132293875324 NA NA NA NA -0.00256204735694357 0.3415694618752 -5.47803220190665e-05 -532.207582591214
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.6 1 "59" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.486097573955145 0.866649085417344 -0.389974579107777 NA NA NA NA -0.007729325786482 1.81307252664814 -0.000359251957735382 -2287.38040843046
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.7 1 "60" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.621729785781864 0.858966959267132 -0.37845575315056 NA NA NA NA -16.3235838258733 104.22511459899 -0.0213901947841402 -126183.141572523
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.8 1 "61" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.452980109968768 0.858016872296349 -0.364256617854647 NA NA NA NA -0.00395630521675436 0.238106450370806 -3.82513131374061e-05 -370.527613520277
"1" "LIG" "tanh" "UVic" "data" "Holocene" 128.9 1 "62" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.518425297114816 0.85710587656054 -0.220116522278715 NA NA NA NA 0.282856377419151 5.33342781018948 -0.000804181557036252 -8842.11825800396
"1" "LIG" "tanh" "UVic" "data" "Holocene" 129 1 "63" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.446484795760846 0.85594868659013 -0.219420926496638 NA NA NA NA -0.00381132605068837 0.23322178551229 -3.74831236096189e-05 -362.693306184883
