"Lat" "Lon" "Ocean_depth" "d13C" "count" "stdev" "run.no"
64.8 -29.6 1893 0.745909090909 44 0.2164439686 "3"
55.48 -14.68 2161 0.8425 16 0.231876403859 "3"
55.49 -14.7 2168 0.982105263158 38 0.153836661267 "3"
57.51 -15.85 1134 0.862 5 0.285166617962 "3"
60.4 -23.64 1984 0.971388888889 36 0.206385946058 "3"
61 -24 1650 0.800833333333 12 0.207121322959 "3"
59.19 -30.9 1416 0.936428571429 14 0.157216516203 "3"
54.25 -16.83 2393 0.721578947368 19 0.264202429922 "3"
64.78 -29.57 1855 0.438333333333 6 0.18060084902 "3"
61 -21 2658 0.995666666667 30 0.1733380857 "3"
-44.07 -14.21 3770 -0.227575757576 33 0.431001959849 "3"
-40.94 9.89 4621 -0.171052631579 19 0.31541673909 "3"
-42.91 8.9 3702 -0.32 10 0.227254140654 "3"
-43.22 11.74 4610 -0.3775 4 0.31255666153 "3"
-41.28 -14.49 3134 0.326666666667 3 0.290057465571 "3"
-44.15 -14.23 3783 -0.444545454545 11 0.646070640663 "3"
3.09 -20.02 4745 0.3675 4 0.171148084029 "3"
2.46 -19.76 5105 0.28 4 0.345156969122 "3"
2.47 -19.73 4998 0.6475 4 0.120933866224 "3"
4.31 -20.21 4095 0.565 4 0.174068951855 "3"
5.91 -44.2 4056 0.39 7 0.394883949197 "3"
-21.59 5.03 4453 0.155 8 0.326321489157 "3"
-3.48 -7.6 4033 0.629 10 0.28250663709 "3"
1.66 -10.98 4588 0.676666666667 6 0.246062322729 "3"
-3.82 -14.9 3984 0.74 7 0.179071680248 "3"
-3.56 -16.43 4675 0.304615384615 13 0.272109517922 "3"
-24.48 7.53 4084 0.252222222222 9 0.170204125815 "3"
14.42 -20.54 4202 0.198125 16 0.212735163995 "3"
4.87 -43.21 3995 0.09 8 0.263601430735 "3"
4.95 -42.89 4556 0.271666666667 12 0.426653645635 "3"
4.79 -43.04 4341 0.4125 12 0.334531558506 "3"
33.69 -57.63 4583 0.0906896551724 29 0.547917688256 "3"
38.24 -10.39 4602 0.475 4 0.256190033634 "3"
5.46 -43.75 4012 0.57 8 0.327021187605 "3"
5.98 -43.74 4369 0.43 3 0.405092582011 "3"
-25.5 11.3 4194 0.0853333333333 3 0.160388071044 "3"
36.51 -23.74 4170 0.435555555556 9 0.319808970759 "3"
41.75 -47.35 4100 0.524893617021 47 0.405167020528 "3"
-29.51 -8.31 4546 0.463333333333 3 0.075718777944 "3"
6.13 -43.44 4503 0.282857142857 7 0.332701782668 "3"
-4 10 1000 0.134285714286 7 0.154796333167 "3"
41.72 -32.85 3427 1.01 7 0.145945195193 "3"
6.64 -21.9 3527 0.626666666667 3 0.196553639837 "3"
5.45 -21.14 3160 0.69 4 0.213541565041 "3"
4.23 -20.63 3792 0.528 5 0.286478620494 "3"
4.92 -20.5 2937 0.794 5 0.258611678004 "3"
5.26 -21.71 3423 0.78 5 0.256515106768 "3"
-22.92 6.04 2505 0.795 4 0.0903696114115 "3"
-21.74 5.42 3772 0.592 5 0.252230053721 "3"
-1.67 -12.43 3225 0.606 5 0.242342732509 "3"
-5.78 -10.75 3125 0.775 10 0.201397892519 "3"
-3.56 -12.56 2945 0.686 10 0.39370603811 "3"
-24.69 7.24 3210 0.593333333333 6 0.132463831542 "3"
-23.43 11.7 2987 0.218181818182 11 0.212641396808 "3"
30.63 -12.4 2324 0.588461538462 13 0.331558093297 "3"
28.89 -13.23 1358 0.748888888889 9 0.184624243021 "3"
20.75 -18.58 2278 0.559032258065 31 0.211838851311 "3"
14.5 -17.95 2384 0.299682539683 63 0.344378674989 "3"
12.44 -18.06 3223 0.120476190476 21 0.257962714175 "3"
35.65 -8.06 1765 0.866153846154 39 0.151181581039 "3"
21.15 -18.57 2778 0.390714285714 14 0.275582300585 "3"
15.83 -17.86 2576 0.425217391304 23 0.408476877784 "3"
23.14 -17.75 2136 0.4404 25 0.244378122316 "3"
25.17 -16.85 2573 0.626923076923 13 0.296602557176 "3"
5.67 -19.85 2862 0.53 2 0.141421356237 "3"
44.36 -26.54 3050 0.827692307692 13 0.196432933684 "3"
34.89 -7.82 2022 0.78375 8 0.254611047903 "3"
34.86 -8.13 2460 0.746923076923 13 0.23527943016 "3"
29.98 -10.65 1512 0.772 10 0.201041731433 "3"
21.24 -18.06 1516 0.766666666667 9 0.0583095189485 "3"
-2.2 5.1 3891 0.603333333333 3 0.30550504633 "3"
48.22 -27.06 2558 1.0525 8 0.20603397778 "3"
49.88 -24.24 3883 0.742857142857 35 0.305840898936 "3"
37.58 -31.84 2690 0.960909090909 11 0.196135389232 "3"
4.56 -43.38 3547 0.403571428571 14 0.434256342992 "3"
4.36 -43.7 3164 0.826666666667 12 0.407438413268 "3"
4.34 -43.41 3063 0.341818181818 11 0.452676886572 "3"
4.34 -43.49 2816 0.711428571429 7 0.194373229589 "3"
4.76 -43.31 3810 0.331 10 0.2554494949 "3"
-27.51 -46.47 1268 0.954666666667 15 0.115608740813 "3"
12.09 -61.24 1299 0.737777777778 36 0.200258563022 "3"
40.58 -9.86 2465 0.349705882353 34 0.365202188036 "3"
37.8 -10.17 3146 0.530039285714 28 0.261717052954 "3"
45.63 -22.75 3625 0.44 7 0.287286152352 "3"
26.14 -77.23 1320 1.33166666667 6 0.245553795871 "3"
-31.46 15.31 1372 0.325 6 0.100945529866 "3"
18.08 -21.03 3082 0.793333333333 3 0.292631736716 "3"
0.11 -23.23 3806 0.775 2 0.0353553390593 "3"
4.2 -43.49 3040 0.453333333333 3 0.231156512634 "3"
3.72 -42.91 3598 0.284 5 0.405191312839 "3"
5.46 -44.48 3326 0.705 2 0.700035713375 "3"
37.82 -9.5 1086 0.635 2 0.219203102168 "3"
-22.33 11.2 3204 0.198888888889 9 0.274155268253 "3"
-27.7 -46.52 1567 0.862 5 0.235095725184 "3"
-26.7 -43.33 2438 0.608714285714 7 0.440408414348 "3"
40.05 -32 2475 1.021875 32 0.251978461701 "3"
44.07 -40.02 3645 0.911666666667 6 0.254040679157 "3"
14.17 -18.58 3167 0.604 10 0.316936726949 "3"
-26.95 -44.67 2069 0.509888888889 9 0.314553828638 "3"
1.37 -33.48 3824 0.616363636364 11 0.403392432435 "3"
36.05 -72.38 3942 0.895333333333 15 0.365080552103 "3"
11.65 -80.13 3237 0.7488 10 0.131096063167 "3"
-19.7 8.88 2675 0.398888888889 9 0.219228445032 "3"
18.43 -21.08 3093 0.486666666667 9 0.13388427839 "3"
-20.1 9.19 2209 0.48875 8 0.271316236153 "3"
-27.91 -45.88 2504 0.65375 8 0.355565445051 "3"
-1.34 -11.9733 3911 0.25 2 0.60811183182 "3"
31.41415 -75.25807 3000 0.7472 25 0.328893599816 "3"
37.799833 -10.1665 3146 0.671739130435 23 0.274551736703 "3"
-36.2667 19.475 2488 0.69 3 0.03 "3"
