2628	122.55	0.30
2629	122.58	0.04
2630	122.61	0.71
2631	122.63	0.35
2632	122.66	0.24
2633	122.69	0.33
2634	122.72	0.62
2635	122.75	0.83
2636	122.77	0.35
2637	122.80	0.36
2638	122.83	0.60
2639	122.86	0.73
2640	122.89	0.57
2641	122.92	0.43
2642	122.94	0.05
2643	122.97	0.14
2644	123.00	0.44
2645	123.03	0.36
2647	123.08	0.63
2648	123.11	0.30
2649	123.14	0.20
2651	123.20	-0.03
2652	123.22	0.71
2653	123.25	0.77
2655	123.31	0.09
2656	123.34	0.78
2657	123.36	0.53
2659	123.42	0.30
2660	123.45	0.24
2661	123.48	0.20
2662	123.50	0.13
2663	123.53	0.30
2664	123.56	0.45
2665	123.59	0.09
2667	123.64	-0.46
2670	123.73	0.00
2671	123.76	0.16
2672	123.78	0.07
2673	123.81	0.23
2674	123.84	0.17
2675	123.87	0.14
2676	123.90	-0.81
2677	123.92	0.22
2678	123.95	0.07
2679	123.98	-0.12
2680	124.01	-0.09
2683	124.09	-0.57
2684	124.12	0.06
2686	124.18	-0.51
2687	124.21	0.08
2688	124.23	0.14
2690	124.29	-1.21
2691	124.32	0.59
2693	124.37	0.34
2695	124.43	0.50
2696	124.46	0.48
2697	124.49	0.39
2700	124.57	0.10
2702	124.63	-0.48
2703	124.65	0.50
2704	124.68	0.06
2705	124.71	0.07
2706	124.74	0.02
2707	124.77	0.33
2708	124.79	0.06
2709	124.82	-0.59
2710	124.85	0.32
2711	124.88	0.00
2712	124.91	-0.34
2713	124.93	0.12
2714	124.96	-0.25
2715	124.99	0.75
2716	125.02	-0.13
2717	125.05	-0.17
2718	125.07	0.33
2719	125.10	0.15
2720	125.13	0.66
2721	125.16	0.46
2722	125.19	-0.01
2723	125.21	-0.52
2725	125.27	-0.03
2726	125.30	-0.48
2727	125.33	-0.55
2728	125.35	0.02
2729	125.38	-0.12
2730	125.41	-1.27
2731	125.44	0.42
2734	125.52	0.11
2735	125.55	-0.05
2736	125.58	0.23
2737	125.61	0.21
2738	125.64	0.28
2739	125.66	-0.39
2740	125.69	0.28
2741	125.72	0.47
2742	125.75	0.58
2744	125.80	0.03
2745	125.83	0.03
2746	125.86	0.39
2747	125.89	0.15
2748	125.92	-0.51
2758	126.27	0.90
2763	126.46	0.61
2764	126.50	0.54
2765	126.54	-0.28
2767	126.62	0.61
2770	126.73	-0.31
2771	126.77	0.73
2775	126.92	0.37
2776	126.96	0.38
2777	127.00	-0.30
2779	127.08	0.72
2780	127.12	-0.26
2796	127.73	0.16
2803	128.00	0.50
2807	128.92	0.20
2808	129.15	-0.25
2809	129.38	-0.17
2810	129.62	-0.13
2811	129.85	0.21
2812	130.08	0.07
2814	130.54	-0.16
2815	130.77	-0.35
2816	131.00	-0.06
2817	131.44	-0.10
2818	131.89	0.41
2819	132.33	0.64
2820	132.78	-0.25
2822	133.67	-0.16
2823	134.11	0.22
2824	134.56	-0.05
2825	135.00	0.07
2826	135.44	0.42
2827	135.89	-0.10
2830	137.22	-0.07
2832	138.11	-0.09
2834	139.00	-0.17
2835	139.44	-0.24
2836	139.89	0.04
2837	140.33	-0.17
2838	140.78	-0.20
2839	141.22	-0.09
2840	141.67	0.04
2841	142.11	-0.40
2842	142.56	-0.28
2843	143.00	-0.20
2844	143.44	-0.31
2846	144.33	-0.20
2847	144.78	-0.15
2848	145.22	-0.44
