11.86	194.64	0.44
11.88	194.86	0.22
11.89	194.98	-0.55
11.9	195.09	0.18
11.91	195.20	0.56
11.92	195.32	0.57
11.93	195.43	0.61
11.94	195.55	0.55
11.95	195.66	0.38
11.96	195.77	0.51
11.97	195.89	0.63
11.98	196.00	0.13
11.99	196.11	0.65
12	196.23	0.63
12.01	196.34	0.35
12.02	196.45	0.49
12.03	196.57	0.65
12.04	196.68	0.48
12.05	196.80	0.16
12.06	196.91	0.72
12.07	197.02	0.62
12.08	197.14	0.62
12.09	197.25	0.56
12.1	197.36	0.63
12.11	197.48	0.68
12.12	197.59	0.64
12.13	197.70	0.58
12.14	197.82	0.78
12.15	197.93	0.91
12.16	198.05	0.69
12.17	198.16	0.77
12.18	198.27	0.2
12.19	198.39	0.76
12.2	198.50	0.84
12.21	198.61	0.62
12.22	198.73	0.37
12.23	198.84	0.48
12.24	198.95	0.57
12.25	199.07	0.64
12.26	199.18	0.49
12.27	199.30	0.66
12.28	199.41	0.76
12.29	199.52	0.39
12.3	199.64	0.75
12.31	199.75	0.37
12.32	199.86	0.19
12.33	199.98	0.61
12.34	200.09	0.58
12.35	200.20	0.78
12.36	200.32	0.77
12.37	200.43	0.93
12.38	200.55	0.77
12.39	200.66	0.78
12.4	200.77	0.77
12.41	200.89	0.71
12.42	201.00	0.63
12.43	201.15	0.42
12.44	201.31	0.65
12.46	201.62	0.79
12.47	201.77	0.4
12.48	201.93	0.52
12.49	202.08	0.2
12.5	202.24	0.64
12.51	202.39	0.52
12.52	202.54	0.73
12.53	202.70	0.7
12.54	202.85	0.6
12.55	203.01	0.56
12.56	203.16	0.71
12.57	203.32	0.71
12.58	203.47	0.51
12.59	203.63	0.43
12.61	203.93	0.69
12.62	204.09	0.64
12.63	204.24	0.16
12.64	204.40	0.54
12.65	204.55	0.6
12.66	204.71	0.64
12.67	204.86	0.67
12.68	205.02	0.78
12.69	205.17	0.61
12.71	205.48	0.41
12.73	205.79	0.29
12.75	206.10	0.44
12.77	206.41	0.92
12.79	206.72	0.89
12.81	207.02	0.88
12.83	207.33	0.74
12.85	207.64	0.56
12.87	207.95	0.97
12.89	208.26	0.76
12.91	208.57	0.54
12.93	208.88	0.92
12.95	209.19	0.71
12.97	209.50	0.95
12.99	209.80	0.83
13.01	210.11	0.91
13.03	210.42	0.78
13.05	210.73	0.86
13.07	211.04	0.38
13.09	211.35	0.75
13.11	211.66	1.02
13.13	211.97	0.67
13.15	212.28	0.62
13.17	212.59	0.22
13.19	212.89	0.85
13.21	213.20	0.51
13.23	213.51	0.79
13.25	213.82	0.59
13.27	214.13	0.86
13.29	214.44	0.77
13.31	214.75	0.8
13.33	215.06	0.7
13.35	215.37	0.87
13.39	215.98	0.86
13.41	216.29	0.61
13.43	216.60	0.62
13.45	216.91	0.64
13.47	217.22	0.73
13.49	217.53	0.43
13.51	217.84	0.18
13.53	218.15	0.12
13.55	218.46	0.08
13.57	218.76	-0.16
13.59	219.07	0.23
13.61	219.38	0.02
13.63	219.69	-0.41
13.65	220.00	0.06
13.67	220.28	-0.03
13.69	220.55	-0.02
13.71	220.83	-0.08
13.73	221.10	-0.05
13.75	221.38	-0.02
13.77	221.65	0
13.79	221.93	0.27
13.81	222.20	0.31
13.83	222.48	0.2
13.85	222.75	0.69
13.87	223.03	0.61
13.89	223.31	0.47
13.91	223.58	0.05
13.93	223.86	0.08
13.95	224.13	0.42
13.97	224.41	0.72
13.99	224.68	0.63
14.01	224.96	0.55
14.03	225.23	0.41
14.05	225.51	0.22
14.07	225.78	0.42
14.09	226.06	0.47
14.11	226.34	0.51
14.13	226.61	0.5
14.15	226.89	0.49
14.17	227.16	-0.28
14.19	227.44	0.41
14.21	227.71	0.12
14.23	227.99	0.27
14.25	228.26	0.67
14.29	228.81	0.86
14.31	229.09	0.56
14.33	229.37	0.66
14.35	229.64	0.68
14.37	229.92	0.62
14.39	230.19	0.59
14.41	230.47	0.35
14.42	230.60	0.68
14.44	230.88	0.68
14.46	231.16	0.03
14.48	231.43	0.6
14.5	231.71	0.17
14.52	231.98	0.52
14.54	232.26	0.49
14.56	232.53	0.46
14.58	232.81	0.56
14.6	233.08	0.59
14.62	233.36	1.02
14.64	233.63	0.65
14.66	233.91	0.76
14.68	234.19	0.51
14.7	234.46	0.75
14.72	234.74	0.69
14.74	235.01	0.78
14.76	235.29	-0.2
14.78	235.56	0.89
14.8	235.84	0.65
14.82	236.11	0.77
14.84	236.39	0.58
14.86	236.66	0.33
14.88	236.94	0.93
14.9	237.22	0.65
14.92	237.49	0.79
14.94	237.77	0.84
14.96	238.04	0.66
14.98	238.32	0.56
15	238.59	0.28
15.02	238.87	0.58
15.04	239.14	0.69
15.06	239.42	0.79
15.08	239.69	0.89
15.1	239.97	0.2
15.12	240.25	0.65
15.14	240.52	0.46
15.16	240.80	0.04
15.18	241.07	0.37
15.2	241.35	-0.11
15.22	241.62	0.16
15.24	241.90	-0.38
15.26	242.17	0.02
15.28	242.45	0.06
15.3	242.72	0.17
15.32	243.00	0
15.34	243.28	0.26
15.4	244.11	0.13
15.44	244.66	0.27
15.46	244.94	0.66
15.48	245.22	0.31
15.5	245.50	0.48
15.52	245.77	0.45
15.54	246.05	0.62
15.56	246.33	0.59
15.58	246.61	0.45
15.6	246.88	0.34
15.62	247.16	0.22
15.64	247.44	0.33
15.66	247.72	0.41
15.68	247.99	0.15
15.7	248.27	0.51
15.72	248.55	0.51
15.74	248.82	0.6
15.76	249.10	0.36
15.78	249.38	0.27
15.8	249.66	0.35
15.82	249.93	0.4
15.84	250.21	-0.15
15.86	250.49	0.24
15.88	250.77	0.13
15.9	251.04	0.42
15.92	251.32	-0.24
15.94	251.60	0.21
15.96	251.88	0.39
15.98	252.15	0.47
16	252.43	0.58
16.02	252.71	0.53
16.04	252.99	0.56
16.06	253.26	0.44
16.08	253.54	0.39
16.1	253.82	0.32
16.12	254.09	0.17
16.14	254.37	0.46
16.16	254.65	0.41
16.18	254.93	0.35
16.2	255.20	0.09
16.22	255.48	0.46
16.24	255.76	0.35
16.26	256.04	0.41
16.28	256.31	0.53
16.3	256.59	0.49
16.32	256.87	0.56
16.34	257.15	0.37
16.36	257.42	0.54
16.38	257.70	0.58
16.4	257.98	0.25
16.42	258.26	0.44
16.44	258.53	0.19
16.46	258.81	0.22
16.48	259.09	-0.02
16.5	259.36	0.01
16.76	262.97	0.16
16.78	263.25	0.46
16.8	263.53	0.58
16.82	263.80	0.34
16.84	264.08	0.29
16.86	264.36	0.21
16.88	264.64	0.28
16.9	264.91	1.28
16.92	265.19	0.38
16.94	265.47	0.27
16.96	265.74	0.31
