"Row.names" "dataset" "equation" "model" "type" "period" "reps" "run.no" "dep_4" "filename" "success.rate" "sigma" "N_mem" "A_mem" "a.AABW" "b.AABW" "c.AABW" "e.AABW" "a.NADW" "b.NADW" "c.NADW" "e.NADW" "lower" "upper"
"1" "LIG" "tanh" "UVic" "data" "Holocene" 36 "36" NA "36_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.521709982982434 0.507142857142857 -0.04625 NA NA NA NA 0.43598843655521 1.11184020308222 -0.000376828472763023 -801.576225632185 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 37 "37" NA "37_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.522264843294381 0.507142857142857 -0.04625 NA NA NA NA 4.8785928520308 16.1502482866127 -0.00572419887711467 -11235.6956136335 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 38 "38" NA "38_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.523535238612955 0.507142857142857 -0.04625 NA NA NA NA 15.8796550223382 46.150094848592 -0.0160392848844723 -32619.5799418 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 39 "39" NA "39_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.516269261800909 0.507142857142857 -0.04625 NA NA NA NA 2147.06377657824 4119.1973569254 -1.32344750218406 -3092753.57773533 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 40 "40" NA "40_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.536484418504987 0.507142857142857 -0.04625 NA NA NA NA 0.139382604354039 0.261048008722155 -8.09758878246295e-05 -199.7902825004 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 41 "41" NA "41_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.51479351491942 0.507142857142857 -0.04625 NA NA NA NA 1.23290253142306 3.98327202157204 -0.00140618589782942 -2780.27073322775 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 42 "42" NA "42_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.514132557394186 0.507142857142857 -0.04625 NA NA NA NA 0.459528310611638 1.17267372785653 -0.000397799186949413 -844.934666162737 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 43 "43" NA "43_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.53729549487781 0.507142857142857 -0.04625 NA NA NA NA 0.36627199660895 0.718782449079019 -0.000228067483377799 -542.499350408842 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 44 "44" NA "44_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.513615777920679 0.507142857142857 -0.04625 NA NA NA NA 108.762726985232 208.668379769855 -0.0670434278118051 -156670.219762583 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 45 "45" NA "45_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.419645716293047 0.507142857142857 -0.04625 NA NA NA NA -0.932843653173472 -0.538017105223627 7.91787239396613e-05 782.330147777551 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 46 "46" NA "46_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.537471788498682 0.507142857142857 -0.04625 NA NA NA NA 1.35880456741363 2.56801096278495 -0.000817037940683246 -1939.14634039825 127 129
