lower,Lat,Lon,Ocean_depth,d13C,count,_merge,edgecolor
145.0,-21.74,5.42,3772.0,-0.135,,none,"(0, 0, 1, 0.5)"
145.25,-21.74,5.42,3772.0,-0.13933333333333334,,none,"(0, 0, 1, 0.5)"
145.5,-21.74,5.42,3772.0,-0.14366666666666666,,none,"(0, 0, 1, 0.5)"
145.75,-21.74,5.42,3772.0,-0.14800000000000002,,none,"(0, 0, 1, 0.5)"
146.0,-21.74,5.42,3772.0,-0.15233333333333332,,none,"(0, 0, 1, 0.5)"
146.25,-21.74,5.42,3772.0,-0.15666666666666668,,none,"(0, 0, 1, 0.5)"
146.5,-21.74,5.42,3772.0,-0.161,,none,"(0, 0, 1, 0.5)"
146.75,-21.74,5.42,3772.0,-0.16533333333333333,,none,"(0, 0, 1, 0.5)"
147.0,-21.74,5.42,3772.0,-0.1696666666666667,,none,"(0, 0, 1, 0.5)"
147.25,-21.74,5.42,3772.0,-0.174,,none,"(0, 0, 1, 0.5)"
147.5,-21.74,5.42,3772.0,-0.17833333333333334,,none,"(0, 0, 1, 0.5)"
147.75,-21.74,5.42,3772.0,-0.18266666666666667,,none,"(0, 0, 1, 0.5)"
148.0,-21.74,5.42,3772.0,-0.187,,none,"(0, 0, 1, 0.5)"
148.25,-21.74,5.42,3772.0,-0.19133333333333333,,none,"(0, 0, 1, 0.5)"
148.5,-21.74,5.42,3772.0,-0.19566666666666666,,none,"(0, 0, 1, 0.5)"
149.0,-21.74,5.42,3772.0,,,none,"(0, 0, 1, 0.5)"
149.25,-21.74,5.42,3772.0,,,none,"(0, 0, 1, 0.5)"
149.5,-21.74,5.42,3772.0,,,none,"(0, 0, 1, 0.5)"
149.75,-21.74,5.42,3772.0,,,none,"(0, 0, 1, 0.5)"
125.0,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
125.25,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
125.5,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
125.75,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
126.0,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
126.25,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
126.75,-21.59,5.03,4453.0,-0.01352941176470588,,none,"(0, 0, 1, 0.5)"
127.0,-21.59,5.03,4453.0,0.0029411764705882387,,none,"(0, 0, 1, 0.5)"
127.25,-21.59,5.03,4453.0,0.019411764705882358,,none,"(0, 0, 1, 0.5)"
127.5,-21.59,5.03,4453.0,0.035882352941176476,,none,"(0, 0, 1, 0.5)"
127.75,-21.59,5.03,4453.0,0.0523529411764706,,none,"(0, 0, 1, 0.5)"
128.0,-21.59,5.03,4453.0,0.06882352941176471,,none,"(0, 0, 1, 0.5)"
128.25,-21.59,5.03,4453.0,0.08529411764705883,,none,"(0, 0, 1, 0.5)"
128.5,-21.59,5.03,4453.0,0.10176470588235295,,none,"(0, 0, 1, 0.5)"
128.75,-21.59,5.03,4453.0,0.11823529411764708,,none,"(0, 0, 1, 0.5)"
129.0,-21.59,5.03,4453.0,0.1347058823529412,,none,"(0, 0, 1, 0.5)"
129.25,-21.59,5.03,4453.0,0.1511764705882353,,none,"(0, 0, 1, 0.5)"
129.5,-21.59,5.03,4453.0,0.16764705882352943,,none,"(0, 0, 1, 0.5)"
129.75,-21.59,5.03,4453.0,0.18411764705882355,,none,"(0, 0, 1, 0.5)"
130.0,-21.59,5.03,4453.0,0.20058823529411765,,none,"(0, 0, 1, 0.5)"
130.25,-21.59,5.03,4453.0,0.21705882352941178,,none,"(0, 0, 1, 0.5)"
130.5,-21.59,5.03,4453.0,0.2335294117647059,,none,"(0, 0, 1, 0.5)"
131.0,-21.59,5.03,4453.0,0.2575,,none,"(0, 0, 1, 0.5)"
131.25,-21.59,5.03,4453.0,0.265,,none,"(0, 0, 1, 0.5)"
131.5,-21.59,5.03,4453.0,0.2725,,none,"(0, 0, 1, 0.5)"
131.75,-21.59,5.03,4453.0,0.28,,none,"(0, 0, 1, 0.5)"
132.0,-21.59,5.03,4453.0,0.2875,,none,"(0, 0, 1, 0.5)"
132.25,-21.59,5.03,4453.0,0.295,,none,"(0, 0, 1, 0.5)"
132.5,-21.59,5.03,4453.0,0.3025,,none,"(0, 0, 1, 0.5)"
132.75,-21.59,5.03,4453.0,0.31,,none,"(0, 0, 1, 0.5)"
133.0,-21.59,5.03,4453.0,0.3175,,none,"(0, 0, 1, 0.5)"
133.25,-21.59,5.03,4453.0,0.325,,none,"(0, 0, 1, 0.5)"
133.5,-21.59,5.03,4453.0,0.3325,,none,"(0, 0, 1, 0.5)"
133.75,-21.59,5.03,4453.0,0.33999999999999997,,none,"(0, 0, 1, 0.5)"
134.0,-21.59,5.03,4453.0,0.34750000000000003,,none,"(0, 0, 1, 0.5)"
134.25,-21.59,5.03,4453.0,0.355,,none,"(0, 0, 1, 0.5)"
134.5,-21.59,5.03,4453.0,0.3625,,none,"(0, 0, 1, 0.5)"
135.0,-21.59,5.03,4453.0,0.33285714285714285,,none,"(0, 0, 1, 0.5)"
135.25,-21.59,5.03,4453.0,0.2957142857142857,,none,"(0, 0, 1, 0.5)"
135.5,-21.59,5.03,4453.0,0.25857142857142856,,none,"(0, 0, 1, 0.5)"
135.75,-21.59,5.03,4453.0,0.22142857142857142,,none,"(0, 0, 1, 0.5)"
136.0,-21.59,5.03,4453.0,0.18428571428571427,,none,"(0, 0, 1, 0.5)"
136.25,-21.59,5.03,4453.0,0.14714285714285713,,none,"(0, 0, 1, 0.5)"
136.5,-21.59,5.03,4453.0,0.10999999999999999,,none,"(0, 0, 1, 0.5)"
136.75,-21.59,5.03,4453.0,0.07285714285714284,,none,"(0, 0, 1, 0.5)"
137.0,-21.59,5.03,4453.0,0.0357142857142857,,none,"(0, 0, 1, 0.5)"
137.25,-21.59,5.03,4453.0,-0.0014285714285714457,,none,"(0, 0, 1, 0.5)"
137.5,-21.59,5.03,4453.0,-0.03857142857142859,,none,"(0, 0, 1, 0.5)"
137.75,-21.59,5.03,4453.0,-0.07571428571428573,,none,"(0, 0, 1, 0.5)"
138.0,-21.59,5.03,4453.0,-0.11285714285714288,,none,"(0, 0, 1, 0.5)"
138.25,-21.59,5.03,4453.0,-0.15000000000000002,,none,"(0, 0, 1, 0.5)"
138.5,-21.59,5.03,4453.0,-0.18714285714285717,,none,"(0, 0, 1, 0.5)"
138.75,-21.59,5.03,4453.0,-0.2242857142857143,,none,"(0, 0, 1, 0.5)"
139.0,-21.59,5.03,4453.0,-0.26142857142857145,,none,"(0, 0, 1, 0.5)"
139.25,-21.59,5.03,4453.0,-0.2985714285714286,,none,"(0, 0, 1, 0.5)"
139.5,-21.59,5.03,4453.0,-0.33571428571428574,,none,"(0, 0, 1, 0.5)"
139.75,-21.59,5.03,4453.0,-0.3728571428571429,,none,"(0, 0, 1, 0.5)"
140.25,-21.59,5.03,4453.0,-0.41333333333333333,,none,"(0, 0, 1, 0.5)"
140.5,-21.59,5.03,4453.0,-0.41666666666666663,,none,"(0, 0, 1, 0.5)"
140.75,-21.59,5.03,4453.0,-0.42,,none,"(0, 0, 1, 0.5)"
141.0,-21.59,5.03,4453.0,-0.42333333333333334,,none,"(0, 0, 1, 0.5)"
141.25,-21.59,5.03,4453.0,-0.42666666666666664,,none,"(0, 0, 1, 0.5)"
141.5,-21.59,5.03,4453.0,-0.43,,none,"(0, 0, 1, 0.5)"
141.75,-21.59,5.03,4453.0,-0.43333333333333335,,none,"(0, 0, 1, 0.5)"
142.0,-21.59,5.03,4453.0,-0.43666666666666665,,none,"(0, 0, 1, 0.5)"
142.25,-21.59,5.03,4453.0,-0.44,,none,"(0, 0, 1, 0.5)"
142.5,-21.59,5.03,4453.0,-0.44333333333333336,,none,"(0, 0, 1, 0.5)"
142.75,-21.59,5.03,4453.0,-0.44666666666666666,,none,"(0, 0, 1, 0.5)"
143.0,-21.59,5.03,4453.0,-0.45,,none,"(0, 0, 1, 0.5)"
143.25,-21.59,5.03,4453.0,-0.45333333333333337,,none,"(0, 0, 1, 0.5)"
143.5,-21.59,5.03,4453.0,-0.45666666666666667,,none,"(0, 0, 1, 0.5)"
144.0,-21.59,5.03,4453.0,-0.47333333333333333,,none,"(0, 0, 1, 0.5)"
144.25,-21.59,5.03,4453.0,-0.4866666666666667,,none,"(0, 0, 1, 0.5)"
144.5,-21.59,5.03,4453.0,-0.5,,none,"(0, 0, 1, 0.5)"
144.75,-21.59,5.03,4453.0,-0.5133333333333333,,none,"(0, 0, 1, 0.5)"
145.0,-21.59,5.03,4453.0,-0.5266666666666666,,none,"(0, 0, 1, 0.5)"
145.25,-21.59,5.03,4453.0,-0.54,,none,"(0, 0, 1, 0.5)"
145.5,-21.59,5.03,4453.0,-0.5533333333333333,,none,"(0, 0, 1, 0.5)"
145.75,-21.59,5.03,4453.0,-0.5666666666666667,,none,"(0, 0, 1, 0.5)"
146.0,-21.59,5.03,4453.0,-0.58,,none,"(0, 0, 1, 0.5)"
146.25,-21.59,5.03,4453.0,-0.5933333333333333,,none,"(0, 0, 1, 0.5)"
146.5,-21.59,5.03,4453.0,-0.6066666666666667,,none,"(0, 0, 1, 0.5)"
147.0,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
147.25,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
147.5,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
147.75,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
148.0,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
148.25,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
148.5,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
148.75,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
149.0,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
149.25,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
149.5,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
149.75,-21.59,5.03,4453.0,,,none,"(0, 0, 1, 0.5)"
125.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
125.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
125.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
125.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
126.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
126.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
126.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
127.0,-9.55,-34.25,3797.0,0.06285714285714286,,none,"(0, 0, 1, 0.5)"
127.25,-9.55,-34.25,3797.0,0.055714285714285716,,none,"(0, 0, 1, 0.5)"
127.5,-9.55,-34.25,3797.0,0.04857142857142858,,none,"(0, 0, 1, 0.5)"
127.75,-9.55,-34.25,3797.0,0.04142857142857143,,none,"(0, 0, 1, 0.5)"
128.0,-9.55,-34.25,3797.0,0.03428571428571429,,none,"(0, 0, 1, 0.5)"
128.25,-9.55,-34.25,3797.0,0.02714285714285715,,none,"(0, 0, 1, 0.5)"
128.5,-9.55,-34.25,3797.0,0.020000000000000004,,none,"(0, 0, 1, 0.5)"
128.75,-9.55,-34.25,3797.0,0.012857142857142859,,none,"(0, 0, 1, 0.5)"
129.0,-9.55,-34.25,3797.0,0.005714285714285713,,none,"(0, 0, 1, 0.5)"
129.25,-9.55,-34.25,3797.0,-0.0014285714285714318,,none,"(0, 0, 1, 0.5)"
129.5,-9.55,-34.25,3797.0,-0.008571428571428577,,none,"(0, 0, 1, 0.5)"
129.75,-9.55,-34.25,3797.0,-0.01571428571428571,,none,"(0, 0, 1, 0.5)"
130.0,-9.55,-34.25,3797.0,-0.022857142857142854,,none,"(0, 0, 1, 0.5)"
130.5,-9.55,-34.25,3797.0,-0.013684210526315785,,none,"(0, 0, 1, 0.5)"
130.75,-9.55,-34.25,3797.0,0.0026315789473684292,,none,"(0, 0, 1, 0.5)"
131.0,-9.55,-34.25,3797.0,0.018947368421052643,,none,"(0, 0, 1, 0.5)"
131.25,-9.55,-34.25,3797.0,0.03526315789473686,,none,"(0, 0, 1, 0.5)"
131.5,-9.55,-34.25,3797.0,0.05157894736842107,,none,"(0, 0, 1, 0.5)"
131.75,-9.55,-34.25,3797.0,0.06789473684210529,,none,"(0, 0, 1, 0.5)"
132.0,-9.55,-34.25,3797.0,0.0842105263157895,,none,"(0, 0, 1, 0.5)"
132.25,-9.55,-34.25,3797.0,0.10052631578947371,,none,"(0, 0, 1, 0.5)"
132.5,-9.55,-34.25,3797.0,0.11684210526315794,,none,"(0, 0, 1, 0.5)"
132.75,-9.55,-34.25,3797.0,0.13315789473684214,,none,"(0, 0, 1, 0.5)"
133.0,-9.55,-34.25,3797.0,0.14947368421052634,,none,"(0, 0, 1, 0.5)"
133.25,-9.55,-34.25,3797.0,0.16578947368421057,,none,"(0, 0, 1, 0.5)"
133.5,-9.55,-34.25,3797.0,0.1821052631578948,,none,"(0, 0, 1, 0.5)"
133.75,-9.55,-34.25,3797.0,0.198421052631579,,none,"(0, 0, 1, 0.5)"
134.0,-9.55,-34.25,3797.0,0.2147368421052632,,none,"(0, 0, 1, 0.5)"
134.25,-9.55,-34.25,3797.0,0.23105263157894743,,none,"(0, 0, 1, 0.5)"
134.5,-9.55,-34.25,3797.0,0.24736842105263165,,none,"(0, 0, 1, 0.5)"
134.75,-9.55,-34.25,3797.0,0.26368421052631585,,none,"(0, 0, 1, 0.5)"
135.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
135.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
135.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
136.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
136.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
136.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
136.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
137.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
137.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
137.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
137.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
138.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
138.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
138.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
138.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
139.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
139.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
139.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
139.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
140.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
140.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
140.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
140.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
141.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
141.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
141.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
141.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
142.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
142.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
142.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
142.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
143.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
143.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
143.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
143.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
144.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
144.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
144.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
144.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
145.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
145.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
145.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
145.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
146.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
146.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
146.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
146.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
147.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
147.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
147.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
147.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
148.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
148.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
148.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
148.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
149.0,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
149.25,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
149.5,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
149.75,-9.55,-34.25,3797.0,,,none,"(0, 0, 1, 0.5)"
125.0,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
125.25,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
125.5,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
125.75,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
126.0,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
126.25,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
126.5,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
126.75,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
127.0,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
127.25,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
127.75,-5.78,-10.75,3125.0,0.6876923076923077,,none,"(0, 0, 1, 0.5)"
128.0,-5.78,-10.75,3125.0,0.6953846153846154,,none,"(0, 0, 1, 0.5)"
128.25,-5.78,-10.75,3125.0,0.7030769230769232,,none,"(0, 0, 1, 0.5)"
128.5,-5.78,-10.75,3125.0,0.7107692307692308,,none,"(0, 0, 1, 0.5)"
128.75,-5.78,-10.75,3125.0,0.7184615384615385,,none,"(0, 0, 1, 0.5)"
129.0,-5.78,-10.75,3125.0,0.7261538461538461,,none,"(0, 0, 1, 0.5)"
129.25,-5.78,-10.75,3125.0,0.7338461538461539,,none,"(0, 0, 1, 0.5)"
129.5,-5.78,-10.75,3125.0,0.7415384615384616,,none,"(0, 0, 1, 0.5)"
129.75,-5.78,-10.75,3125.0,0.7492307692307693,,none,"(0, 0, 1, 0.5)"
130.0,-5.78,-10.75,3125.0,0.7569230769230769,,none,"(0, 0, 1, 0.5)"
130.25,-5.78,-10.75,3125.0,0.7646153846153847,,none,"(0, 0, 1, 0.5)"
130.5,-5.78,-10.75,3125.0,0.7723076923076924,,none,"(0, 0, 1, 0.5)"
131.0,-5.78,-10.75,3125.0,0.7625000000000001,,none,"(0, 0, 1, 0.5)"
131.25,-5.78,-10.75,3125.0,0.745,,none,"(0, 0, 1, 0.5)"
131.5,-5.78,-10.75,3125.0,0.7275,,none,"(0, 0, 1, 0.5)"
131.75,-5.78,-10.75,3125.0,0.71,,none,"(0, 0, 1, 0.5)"
132.0,-5.78,-10.75,3125.0,0.6925,,none,"(0, 0, 1, 0.5)"
132.25,-5.78,-10.75,3125.0,0.675,,none,"(0, 0, 1, 0.5)"
132.5,-5.78,-10.75,3125.0,0.6575,,none,"(0, 0, 1, 0.5)"
133.0,-5.78,-10.75,3125.0,0.64,,none,"(0, 0, 1, 0.5)"
133.25,-5.78,-10.75,3125.0,0.64,,none,"(0, 0, 1, 0.5)"
133.5,-5.78,-10.75,3125.0,0.64,,none,"(0, 0, 1, 0.5)"
133.75,-5.78,-10.75,3125.0,0.64,,none,"(0, 0, 1, 0.5)"
134.0,-5.78,-10.75,3125.0,0.64,,none,"(0, 0, 1, 0.5)"
134.25,-5.78,-10.75,3125.0,0.64,,none,"(0, 0, 1, 0.5)"
134.75,-5.78,-10.75,3125.0,0.6016666666666667,,none,"(0, 0, 1, 0.5)"
135.0,-5.78,-10.75,3125.0,0.5633333333333334,,none,"(0, 0, 1, 0.5)"
135.25,-5.78,-10.75,3125.0,0.525,,none,"(0, 0, 1, 0.5)"
135.5,-5.78,-10.75,3125.0,0.4866666666666667,,none,"(0, 0, 1, 0.5)"
135.75,-5.78,-10.75,3125.0,0.44833333333333336,,none,"(0, 0, 1, 0.5)"
136.25,-5.78,-10.75,3125.0,0.3983333333333333,,none,"(0, 0, 1, 0.5)"
136.5,-5.78,-10.75,3125.0,0.38666666666666666,,none,"(0, 0, 1, 0.5)"
136.75,-5.78,-10.75,3125.0,0.375,,none,"(0, 0, 1, 0.5)"
137.0,-5.78,-10.75,3125.0,0.36333333333333334,,none,"(0, 0, 1, 0.5)"
137.25,-5.78,-10.75,3125.0,0.3516666666666667,,none,"(0, 0, 1, 0.5)"
137.75,-5.78,-10.75,3125.0,0.2816666666666667,,none,"(0, 0, 1, 0.5)"
138.0,-5.78,-10.75,3125.0,0.22333333333333333,,none,"(0, 0, 1, 0.5)"
138.25,-5.78,-10.75,3125.0,0.165,,none,"(0, 0, 1, 0.5)"
138.5,-5.78,-10.75,3125.0,0.10666666666666666,,none,"(0, 0, 1, 0.5)"
138.75,-5.78,-10.75,3125.0,0.04833333333333334,,none,"(0, 0, 1, 0.5)"
139.25,-5.78,-10.75,3125.0,0.046000000000000006,,none,"(0, 0, 1, 0.5)"
139.5,-5.78,-10.75,3125.0,0.10200000000000002,,none,"(0, 0, 1, 0.5)"
139.75,-5.78,-10.75,3125.0,0.15800000000000003,,none,"(0, 0, 1, 0.5)"
140.0,-5.78,-10.75,3125.0,0.21400000000000002,,none,"(0, 0, 1, 0.5)"
140.5,-5.78,-10.75,3125.0,0.2566666666666667,,none,"(0, 0, 1, 0.5)"
140.75,-5.78,-10.75,3125.0,0.24333333333333335,,none,"(0, 0, 1, 0.5)"
141.0,-5.78,-10.75,3125.0,0.23,,none,"(0, 0, 1, 0.5)"
141.25,-5.78,-10.75,3125.0,0.21666666666666667,,none,"(0, 0, 1, 0.5)"
141.5,-5.78,-10.75,3125.0,0.20333333333333334,,none,"(0, 0, 1, 0.5)"
142.0,-5.78,-10.75,3125.0,0.16,,none,"(0, 0, 1, 0.5)"
142.25,-5.78,-10.75,3125.0,0.13,,none,"(0, 0, 1, 0.5)"
142.5,-5.78,-10.75,3125.0,0.1,,none,"(0, 0, 1, 0.5)"
142.75,-5.78,-10.75,3125.0,0.07,,none,"(0, 0, 1, 0.5)"
143.25,-5.78,-10.75,3125.0,0.04,,none,"(0, 0, 1, 0.5)"
143.5,-5.78,-10.75,3125.0,0.04,,none,"(0, 0, 1, 0.5)"
143.75,-5.78,-10.75,3125.0,0.04,,none,"(0, 0, 1, 0.5)"
144.0,-5.78,-10.75,3125.0,0.04,,none,"(0, 0, 1, 0.5)"
144.25,-5.78,-10.75,3125.0,0.04,,none,"(0, 0, 1, 0.5)"
144.75,-5.78,-10.75,3125.0,0.022857142857142857,,none,"(0, 0, 1, 0.5)"
145.0,-5.78,-10.75,3125.0,0.005714285714285713,,none,"(0, 0, 1, 0.5)"
145.25,-5.78,-10.75,3125.0,-0.011428571428571434,,none,"(0, 0, 1, 0.5)"
145.5,-5.78,-10.75,3125.0,-0.028571428571428574,,none,"(0, 0, 1, 0.5)"
145.75,-5.78,-10.75,3125.0,-0.045714285714285714,,none,"(0, 0, 1, 0.5)"
146.0,-5.78,-10.75,3125.0,-0.06285714285714286,,none,"(0, 0, 1, 0.5)"
146.5,-5.78,-10.75,3125.0,-0.07875,,none,"(0, 0, 1, 0.5)"
146.75,-5.78,-10.75,3125.0,-0.0775,,none,"(0, 0, 1, 0.5)"
147.0,-5.78,-10.75,3125.0,-0.07625,,none,"(0, 0, 1, 0.5)"
147.25,-5.78,-10.75,3125.0,-0.07500000000000001,,none,"(0, 0, 1, 0.5)"
147.5,-5.78,-10.75,3125.0,-0.07375000000000001,,none,"(0, 0, 1, 0.5)"
147.75,-5.78,-10.75,3125.0,-0.07250000000000001,,none,"(0, 0, 1, 0.5)"
148.0,-5.78,-10.75,3125.0,-0.07125000000000001,,none,"(0, 0, 1, 0.5)"
148.5,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
148.75,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
149.0,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
149.25,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
149.5,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
149.75,-5.78,-10.75,3125.0,,,none,"(0, 0, 1, 0.5)"
125.0,-3.82,-14.9,3984.0,,,none,"(0, 0, 1, 0.5)"
125.25,-3.82,-14.9,3984.0,,,none,"(0, 0, 1, 0.5)"
125.5,-3.82,-14.9,3984.0,,,none,"(0, 0, 1, 0.5)"
125.75,-3.82,-14.9,3984.0,,,none,"(0, 0, 1, 0.5)"
126.25,-3.82,-14.9,3984.0,0.37866666666666665,,none,"(0, 0, 1, 0.5)"
126.5,-3.82,-14.9,3984.0,0.3373333333333333,,none,"(0, 0, 1, 0.5)"
126.75,-3.82,-14.9,3984.0,0.296,,none,"(0, 0, 1, 0.5)"
127.0,-3.82,-14.9,3984.0,0.25466666666666665,,none,"(0, 0, 1, 0.5)"
127.25,-3.82,-14.9,3984.0,0.21333333333333332,,none,"(0, 0, 1, 0.5)"
127.5,-3.82,-14.9,3984.0,0.172,,none,"(0, 0, 1, 0.5)"
127.75,-3.82,-14.9,3984.0,0.13066666666666665,,none,"(0, 0, 1, 0.5)"
128.0,-3.82,-14.9,3984.0,0.08933333333333332,,none,"(0, 0, 1, 0.5)"
128.25,-3.82,-14.9,3984.0,0.04799999999999999,,none,"(0, 0, 1, 0.5)"
128.5,-3.82,-14.9,3984.0,0.006666666666666654,,none,"(0, 0, 1, 0.5)"
128.75,-3.82,-14.9,3984.0,-0.03466666666666668,,none,"(0, 0, 1, 0.5)"
129.0,-3.82,-14.9,3984.0,-0.07600000000000001,,none,"(0, 0, 1, 0.5)"
129.25,-3.82,-14.9,3984.0,-0.11733333333333335,,none,"(0, 0, 1, 0.5)"
129.5,-3.82,-14.9,3984.0,-0.15866666666666668,,none,"(0, 0, 1, 0.5)"
