lower,Lat,Lon,Ocean_depth,d13C,count,_merge,edgecolor
16.25,64.79999999999998,-29.600000000000005,1893.0,,,none,"(1, 0, 0, 0.5)"
16.5,64.79999999999998,-29.600000000000005,1893.0,,,none,"(1, 0, 0, 0.5)"
16.75,64.79999999999998,-29.600000000000005,1893.0,,,none,"(1, 0, 0, 0.5)"
17.0,64.79999999999998,-29.600000000000005,1893.0,,,none,"(1, 0, 0, 0.5)"
17.25,64.79999999999998,-29.600000000000005,1893.0,,,none,"(1, 0, 0, 0.5)"
17.5,64.79999999999998,-29.600000000000005,1893.0,,,none,"(1, 0, 0, 0.5)"
17.75,64.79999999999998,-29.600000000000005,1893.0,,,none,"(1, 0, 0, 0.5)"
18.0,64.79999999999998,-29.600000000000005,1893.0,,,none,"(1, 0, 0, 0.5)"
18.5,64.79999999999998,-29.600000000000005,1893.0,1.4249999999999998,,none,"(1, 0, 0, 0.5)"
18.75,64.79999999999998,-29.600000000000005,1893.0,1.4366666666666663,,none,"(1, 0, 0, 0.5)"
19.0,64.79999999999998,-29.600000000000005,1893.0,1.4228571428571426,,none,"(1, 0, 0, 0.5)"
19.25,64.79999999999998,-29.600000000000005,1893.0,1.4090476190476189,,none,"(1, 0, 0, 0.5)"
19.5,64.79999999999998,-29.600000000000005,1893.0,1.3952380952380952,,none,"(1, 0, 0, 0.5)"
19.75,64.79999999999998,-29.600000000000005,1893.0,1.3814285714285712,,none,"(1, 0, 0, 0.5)"
20.0,64.79999999999998,-29.600000000000005,1893.0,1.3676190476190475,,none,"(1, 0, 0, 0.5)"
20.25,64.79999999999998,-29.600000000000005,1893.0,1.3538095238095238,,none,"(1, 0, 0, 0.5)"
20.5,64.79999999999998,-29.600000000000005,1893.0,1.34,,none,"(1, 0, 0, 0.5)"
20.75,64.79999999999998,-29.600000000000005,1893.0,1.35,,none,"(1, 0, 0, 0.5)"
21.0,64.79999999999998,-29.600000000000005,1893.0,1.3599999999999999,,none,"(1, 0, 0, 0.5)"
21.25,64.79999999999998,-29.600000000000005,1893.0,1.3699999999999999,,none,"(1, 0, 0, 0.5)"
21.5,64.79999999999998,-29.600000000000005,1893.0,1.38,,none,"(1, 0, 0, 0.5)"
21.75,64.79999999999998,-29.600000000000005,1893.0,1.3969999999999998,,none,"(1, 0, 0, 0.5)"
22.0,64.79999999999998,-29.600000000000005,1893.0,1.414,,none,"(1, 0, 0, 0.5)"
22.25,64.79999999999998,-29.600000000000005,1893.0,1.431,,none,"(1, 0, 0, 0.5)"
22.5,64.79999999999998,-29.600000000000005,1893.0,1.448,,none,"(1, 0, 0, 0.5)"
22.75,64.79999999999998,-29.600000000000005,1893.0,1.3748,,none,"(1, 0, 0, 0.5)"
23.0,64.79999999999998,-29.600000000000005,1893.0,1.3016,,none,"(1, 0, 0, 0.5)"
23.25,64.79999999999998,-29.600000000000005,1893.0,1.2284000000000002,,none,"(1, 0, 0, 0.5)"
23.5,64.79999999999998,-29.600000000000005,1893.0,1.1552,,none,"(1, 0, 0, 0.5)"
23.75,64.79999999999998,-29.600000000000005,1893.0,1.082,,none,"(1, 0, 0, 0.5)"
24.0,64.79999999999998,-29.600000000000005,1893.0,1.1015454545454546,,none,"(1, 0, 0, 0.5)"
24.25,64.79999999999998,-29.600000000000005,1893.0,1.1210909090909091,,none,"(1, 0, 0, 0.5)"
24.5,64.79999999999998,-29.600000000000005,1893.0,1.1406363636363637,,none,"(1, 0, 0, 0.5)"
24.75,64.79999999999998,-29.600000000000005,1893.0,1.1601818181818182,,none,"(1, 0, 0, 0.5)"
25.0,64.79999999999998,-29.600000000000005,1893.0,1.179727272727273,,none,"(1, 0, 0, 0.5)"
25.25,64.79999999999998,-29.600000000000005,1893.0,1.1992727272727275,,none,"(1, 0, 0, 0.5)"
25.5,64.79999999999998,-29.600000000000005,1893.0,1.218818181818182,,none,"(1, 0, 0, 0.5)"
25.75,64.79999999999998,-29.600000000000005,1893.0,1.2383636363636366,,none,"(1, 0, 0, 0.5)"
26.0,64.79999999999998,-29.600000000000005,1893.0,1.257909090909091,,none,"(1, 0, 0, 0.5)"
26.25,64.79999999999998,-29.600000000000005,1893.0,1.2774545454545456,,none,"(1, 0, 0, 0.5)"
26.5,64.79999999999998,-29.600000000000005,1893.0,1.2970000000000002,,none,"(1, 0, 0, 0.5)"
26.75,64.79999999999998,-29.600000000000005,1893.0,1.3208000000000002,,none,"(1, 0, 0, 0.5)"
27.0,64.79999999999998,-29.600000000000005,1893.0,1.3446,,none,"(1, 0, 0, 0.5)"
27.25,64.79999999999998,-29.600000000000005,1893.0,1.3684,,none,"(1, 0, 0, 0.5)"
27.5,64.79999999999998,-29.600000000000005,1893.0,1.3922,,none,"(1, 0, 0, 0.5)"
27.75,64.79999999999998,-29.600000000000005,1893.0,1.416,,none,"(1, 0, 0, 0.5)"
28.0,64.79999999999998,-29.600000000000005,1893.0,1.4398,,none,"(1, 0, 0, 0.5)"
28.25,64.79999999999998,-29.600000000000005,1893.0,1.4636,,none,"(1, 0, 0, 0.5)"
28.5,64.79999999999998,-29.600000000000005,1893.0,1.4874,,none,"(1, 0, 0, 0.5)"
28.75,64.79999999999998,-29.600000000000005,1893.0,1.5111999999999999,,none,"(1, 0, 0, 0.5)"
29.0,64.79999999999998,-29.600000000000005,1893.0,1.535,,none,"(1, 0, 0, 0.5)"
29.25,64.79999999999998,-29.600000000000005,1893.0,1.376,,none,"(1, 0, 0, 0.5)"
29.5,64.79999999999998,-29.600000000000005,1893.0,1.217,,none,"(1, 0, 0, 0.5)"
29.75,64.79999999999998,-29.600000000000005,1893.0,1.058,,none,"(1, 0, 0, 0.5)"
5.0,64.8,-29.6,1893.0,,,none,"(1, 0, 0, 0.5)"
10.5,64.8,-29.6,1893.0,0.845,,none,"(1, 0, 0, 0.5)"
11.0,64.8,-29.6,1893.0,0.8400000000000001,,none,"(1, 0, 0, 0.5)"
11.75,64.8,-29.6,1893.0,0.9450000000000001,,none,"(1, 0, 0, 0.5)"
12.75,64.8,-29.6,1893.0,0.935,,none,"(1, 0, 0, 0.5)"
13.25,64.8,-29.6,1893.0,0.6385714285714286,,none,"(1, 0, 0, 0.5)"
17.75,64.8,-29.6,1893.0,1.2614285714285713,,none,"(1, 0, 0, 0.5)"
18.0,64.8,-29.6,1893.0,1.4542857142857142,,none,"(1, 0, 0, 0.5)"
18.25,64.8,-29.6,1893.0,1.4532142857142856,,none,"(1, 0, 0, 0.5)"
18.5,64.8,-29.6,1893.0,1.452142857142857,,none,"(1, 0, 0, 0.5)"
18.75,64.8,-29.6,1893.0,1.4510714285714286,,none,"(1, 0, 0, 0.5)"
19.25,64.8,-29.6,1893.0,1.3738888888888887,,none,"(1, 0, 0, 0.5)"
19.5,64.8,-29.6,1893.0,1.2977777777777777,,none,"(1, 0, 0, 0.5)"
19.75,64.8,-29.6,1893.0,1.3988888888888888,,none,"(1, 0, 0, 0.5)"
20.25,64.8,-29.6,1893.0,1.4925,,none,"(1, 0, 0, 0.5)"
20.5,64.8,-29.6,1893.0,1.4849999999999999,,none,"(1, 0, 0, 0.5)"
20.75,64.8,-29.6,1893.0,1.4775,,none,"(1, 0, 0, 0.5)"
21.25,64.8,-29.6,1893.0,1.455,,none,"(1, 0, 0, 0.5)"
21.5,64.8,-29.6,1893.0,1.44,,none,"(1, 0, 0, 0.5)"
21.75,64.8,-29.6,1893.0,1.4249999999999998,,none,"(1, 0, 0, 0.5)"
22.25,64.8,-29.6,1893.0,1.4224999999999999,,none,"(1, 0, 0, 0.5)"
22.5,64.8,-29.6,1893.0,1.435,,none,"(1, 0, 0, 0.5)"
22.75,64.8,-29.6,1893.0,1.4475,,none,"(1, 0, 0, 0.5)"
23.25,64.8,-29.6,1893.0,1.4425,,none,"(1, 0, 0, 0.5)"
23.5,64.8,-29.6,1893.0,1.425,,none,"(1, 0, 0, 0.5)"
23.75,64.8,-29.6,1893.0,1.4075,,none,"(1, 0, 0, 0.5)"
24.0,64.8,-29.6,1893.0,1.3900000000000001,,none,"(1, 0, 0, 0.5)"
24.25,64.8,-29.6,1893.0,1.3725,,none,"(1, 0, 0, 0.5)"
24.5,64.8,-29.6,1893.0,1.355,,none,"(1, 0, 0, 0.5)"
24.75,64.8,-29.6,1893.0,1.3375000000000001,,none,"(1, 0, 0, 0.5)"
25.25,64.8,-29.6,1893.0,1.3183333333333334,,none,"(1, 0, 0, 0.5)"
25.5,64.8,-29.6,1893.0,1.3166666666666667,,none,"(1, 0, 0, 0.5)"
25.75,64.8,-29.6,1893.0,1.315,,none,"(1, 0, 0, 0.5)"
26.0,64.8,-29.6,1893.0,1.3133333333333335,,none,"(1, 0, 0, 0.5)"
26.25,64.8,-29.6,1893.0,1.3116666666666668,,none,"(1, 0, 0, 0.5)"
26.5,64.8,-29.6,1893.0,1.31,,none,"(1, 0, 0, 0.5)"
26.75,64.8,-29.6,1893.0,1.3083333333333333,,none,"(1, 0, 0, 0.5)"
27.0,64.8,-29.6,1893.0,1.3066666666666666,,none,"(1, 0, 0, 0.5)"
27.25,64.8,-29.6,1893.0,1.3050000000000002,,none,"(1, 0, 0, 0.5)"
27.5,64.8,-29.6,1893.0,1.3033333333333335,,none,"(1, 0, 0, 0.5)"
27.75,64.8,-29.6,1893.0,1.3016666666666667,,none,"(1, 0, 0, 0.5)"
28.25,64.8,-29.6,1893.0,1.2650000000000001,,none,"(1, 0, 0, 0.5)"
28.5,64.8,-29.6,1893.0,1.23,,none,"(1, 0, 0, 0.5)"
28.75,64.8,-29.6,1893.0,1.195,,none,"(1, 0, 0, 0.5)"
29.0,64.8,-29.6,1893.0,1.1600000000000001,,none,"(1, 0, 0, 0.5)"
29.25,64.8,-29.6,1893.0,1.125,,none,"(1, 0, 0, 0.5)"
29.75,64.8,-29.6,1893.0,,,none,"(1, 0, 0, 0.5)"
5.0,41.75,-47.35,4100.0,0.89,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,14.42,-20.54,4202.0,0.91,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,51.57,-20.0,3616.0,1.1,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,-5.78,-10.75,3125.0,1.03,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,12.44,-18.06,3223.0,0.42,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,49.88,-24.24,3883.0,1.02,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,4.95,-42.89000000000001,4556.0,0.5233333333333333,3.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,4.56,-43.38,3547.0,0.6833333333333332,3.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,-44.07,-14.21,3770.0,-0.2,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,37.799833,-10.1665,3146.0,0.99,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,37.8,-10.17,3146.0,0.9455,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,-40.94,9.89,4621.0,0.18,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,52.5,-22.0,3955.0,0.61,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.0,36.05,-72.38,3942.0,0.84,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,41.75,-47.35,4100.0,0.81,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,5.45,-21.14,3160.0,0.99,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,5.91,-44.2,4056.0,0.38,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,44.36,-26.54,3050.0,1.25,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,-2.2,5.1,3891.0,0.24,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,50.67,-19.43,3850.0,0.84,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,-3.56,-16.43,4675.0,0.37,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,4.87,-43.21,3995.0,0.9450000000000001,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,4.79,-43.04,4341.0,0.97,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,4.76,-43.31,3810.0,0.84,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,33.69,-57.63,4583.0,1.05,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,-44.07,-14.21,3770.0,-0.04,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,-44.15,-14.23,3783.0,-0.29,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,-25.5,11.3,4194.0,0.436,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,49.87776,-24.23811,3871.0,1.05,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,36.05,-72.38,3942.0,0.62,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.25,11.65,-80.13,3237.0,0.6920000000000001,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,41.75,-47.35,4100.0,0.82,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,6.13,-43.44,4503.0,0.38,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,14.42,-20.54,4202.0,0.73,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,-24.48,7.53,4084.0,0.51,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,12.44,-18.06,3223.0,0.58,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,49.88,-24.24,3883.0,0.69,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,4.36,-43.7,3164.0,0.985,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,38.24,-10.39,4602.0,0.65,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,-44.07,-14.21,3770.0,-0.32,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,37.799833,-10.1665,3146.0,1.08,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,37.8,-10.17,3146.0,1.0398,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,-40.94,9.89,4621.0,0.25,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,49.87776,-24.23811,3871.0,1.03,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.5,14.17,-18.58,3167.0,1.08,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,41.75,-47.35,4100.0,1.06,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,41.72,-32.85,3427.0,1.1400000000000001,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,14.42,-20.54,4202.0,0.71,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,50.67,-19.43,3850.0,0.79,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,-21.59,5.03,4453.0,0.775,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,-1.67,-12.43,3225.0,1.11,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,-24.69,7.24,3210.0,0.69,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,45.63,-22.75,3625.0,0.67,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,-42.91,8.9,3702.0,0.19,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,-22.33,11.2,3204.0,0.49,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,1.37,-33.48,3824.0,0.85,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,36.05,-72.38,3942.0,0.63,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
5.75,18.43,-21.08,3093.0,0.71,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,41.75,-47.35,4100.0,0.515,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,-2.2,5.1,3891.0,0.3,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,-3.48,-7.6,4033.0,0.64,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,-3.82,-14.9,3984.0,0.05,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,-3.56,-16.43,4675.0,0.67,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,12.44,-18.06,3223.0,0.58,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,49.88,-24.24,3883.0,0.94,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,-44.07,-14.21,3770.0,-0.12,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,-40.94,9.89,4621.0,-0.04,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,49.87776,-24.23811,3871.0,0.95,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.0,36.05,-72.38,3942.0,0.9,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,41.75,-47.35,4100.0,1.13,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,5.91,-44.2,4056.0,0.81,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,6.13,-43.44,4503.0,0.54,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,55.26,-26.73,3331.0,1.06,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,50.67,-19.43,3850.0,0.65,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,-44.07,-14.21,3770.0,-0.26,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,37.8,-10.17,3146.0,0.8883,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,3.72,-42.91,3598.0,1.23,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.25,49.87776,-24.23811,3871.0,0.95,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.5,41.75,-47.35,4100.0,1.06,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.5,2.46,-19.76,5105.0,0.48,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.5,55.26,-26.73,3331.0,1.04,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.5,-1.67,-12.43,3225.0,1.08,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.5,49.88,-24.24,3883.0,0.94,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.5,-44.07,-14.21,3770.0,-0.1,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.5,37.799833,-10.1665,3146.0,1.06,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.5,36.05,-72.38,3942.0,0.66,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,2.47,-19.73,4998.0,0.9,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,14.42,-20.54,4202.0,0.6,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,55.26,-26.73,3331.0,0.9550000000000001,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,51.57,-20.0,3616.0,0.93,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,50.67,-19.43,3850.0,0.99,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,12.44,-18.06,3223.0,0.36,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,4.56,-43.38,3547.0,0.43,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,33.69,-57.63,4583.0,0.84,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,-44.07,-14.21,3770.0,0.04,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,37.8,-10.17,3146.0,0.7065,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,45.63,-22.75,3625.0,0.43,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,-40.94,9.89,4621.0,0.37,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,4.2,-43.49,3040.0,1.23,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,-25.5,11.3,4194.0,0.2,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,49.87776,-24.23811,3871.0,0.91,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,14.17,-18.58,3167.0,0.86,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
6.75,11.65,-80.13,3237.0,0.802,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,41.75,-47.35,4100.0,0.9,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,6.13,-43.44,4503.0,0.49,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,55.26,-26.73,3331.0,1.2,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,-21.74,5.42,3772.0,0.27,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,-3.48,-7.6,4033.0,0.8,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,-5.78,-10.75,3125.0,0.9650000000000001,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,49.88,-24.24,3883.0,0.85,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,4.79,-43.04,4341.0,0.7,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,33.69,-57.63,4583.0,0.8,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,37.799833,-10.1665,3146.0,1.2,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,37.8,-10.17,3146.0,0.7754,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,-40.94,9.89,4621.0,0.42,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,-42.91,8.9,3702.0,-0.21,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,-44.15,-14.23,3783.0,-0.06,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.0,52.5,-22.0,3955.0,0.85,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,41.75,-47.35,4100.0,0.32000000000000006,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,41.72,-32.85,3427.0,1.1600000000000001,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,6.64,-21.9,3527.0,0.85,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,3.09,-20.02,4745.0,0.52,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,4.31,-20.21,4095.0,0.6,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,55.26,-26.73,3331.0,1.07,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,-21.59,5.03,4453.0,0.18,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,1.66,-10.98,4588.0,0.83,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,-24.69,7.24,3210.0,0.51,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,12.44,-18.06,3223.0,0.25,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,33.69,-57.63,4583.0,0.46,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,-44.07,-14.21,3770.0,-0.04,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,49.87776,-24.23811,3871.0,1.11,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.25,36.05,-72.38,3942.0,1.45,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,41.75,-47.35,4100.0,0.69,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,5.91,-44.2,4056.0,0.94,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,55.26,-26.73,3331.0,0.87,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,50.67,-19.43,3850.0,0.68,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,49.88,-24.24,3883.0,1.05,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,33.69,-57.63,4583.0,0.87,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,-44.07,-14.21,3770.0,-0.14,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,37.799833,-10.1665,3146.0,0.5,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,37.8,-10.17,3146.0,0.9077500000000001,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,18.08,-21.03,3082.0,1.04,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,5.46,-43.75,4012.0,0.84,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,49.87776,-24.23811,3871.0,1.18,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.5,36.05,-72.38,3942.0,1.16,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.75,41.75,-47.35,4100.0,0.875,2.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.75,5.45,-21.14,3160.0,0.57,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.75,6.13,-43.44,4503.0,0.62,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.75,14.42,-20.54,4202.0,0.31,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.75,12.44,-18.06,3223.0,0.64,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.75,49.88,-24.24,3883.0,1.03,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.75,4.87,-43.21,3995.0,0.24333333333333332,3.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
7.75,5.98,-43.74,4369.0,0.44,1.0,"(0, 0, 1, 0.5)","(0, 0, 1, 0.5)"
